filename	sentno	begin	end	gender	number	category	mentions
Multatuli_MaxHavelaar	158	4	7	n	sg	ORG.gov	't kontinentaal stelsel
Multatuli_MaxHavelaar	158	10	12	n	pl	OBJ	dekoloniale waren
Multatuli_MaxHavelaar	158	14	15	n	sg	LOC.bc	Helgoland
Multatuli_MaxHavelaar	161	3	4	n	sg	LOC.land	Polen
Multatuli_MaxHavelaar	161	10	13	n	pl	OBJ	pen en papier
Multatuli_MaxHavelaar	162	1	4	n	sg	MISC	de groote uitbreiding, die, die uitbreiding
Multatuli_MaxHavelaar	162	5	7	n	pl	PKM.in	onze zaken
Multatuli_MaxHavelaar	162	15	21	n	pl	PKM.in	de vele geëerde orders uit Noord-Duitschland
Multatuli_MaxHavelaar	162	20	21	n	sg	LOC.regio	Noord-Duitschland
Multatuli_MaxHavelaar	164	7	9	fm	sg	PER.misc	ons personeel
Multatuli_MaxHavelaar	166	3	5	fm	sg	PER.misc	de boekhouder, zijn
Multatuli_MaxHavelaar	166	12	14	n	sg	OBJ	zijn bril
Multatuli_MaxHavelaar	167	3	5	n	sg	PKM.in	de behoefte
Multatuli_MaxHavelaar	167	8	12	fm	pl	PER.misc	fatsoenlijke , welopgevoede jongelieden
Multatuli_MaxHavelaar	167	14	19	n	sg	OBJ	de korrespondentie in het duitsch, de duitsche korrespondentie van ons huis, korrespondentie
Multatuli_MaxHavelaar	167	17	19	n	sg	MISC	het duitsch
Multatuli_MaxHavelaar	168	3	5	fm	pl	PER.misc	duitsche jongelingen
Multatuli_MaxHavelaar	168	7	8	n	sg	LOC.bc	Amsterdam, Amsterdam, Amsterdam, Amsterdam, Amsterdam
Multatuli_MaxHavelaar	168	11	14	n	pl	PKM.in	de vereischte bekwaamheden
Multatuli_MaxHavelaar	170	4	5	n	sg	PKM.in	ligtzinnigheid
Multatuli_MaxHavelaar	170	6	7	n	sg	PKM.in	onzedelijkheid
Multatuli_MaxHavelaar	170	16	19	n	sg	MISC	het getal fortuinzoekers
Multatuli_MaxHavelaar	170	25	27	n	sg	PKM.in	de noodzakelijkheid
Multatuli_MaxHavelaar	170	28	31	n	sg	PKM.in	soliditeit van gedrag
Multatuli_MaxHavelaar	170	30	31	n	sg	PKM.in	gedrag
Multatuli_MaxHavelaar	170	37	41	n	sg	PKM.in	soliditeit in de uitvoering
Multatuli_MaxHavelaar	170	39	41	n	sg	PKM.in	de uitvoering
Multatuli_MaxHavelaar	170	43	46	n	pl	PKM.in	de gegeven orders
Multatuli_MaxHavelaar	173	8	12	n	sg	PKM.in	het engageeren van sujetten
Multatuli_MaxHavelaar	173	11	12	fm	pl	PER.misc	sujetten
Multatuli_MaxHavelaar	175	5	8	fm	sg	PER.misc	de jonge Duitscher, die
Multatuli_MaxHavelaar	175	14	16	n	sg	OBJ	pilaar 17
Multatuli_MaxHavelaar	175	21	27	f	sg	PER.fic	de dochter van Busselinck & Waterman, dochter van Busselinck & Waterman
Multatuli_MaxHavelaar	176	0	2	f	sg	PER.fic	Onze Marie, Marie, Marie, Marie, Marie, Marie
Multatuli_MaxHavelaar	177	3	5	n	sg	PKM.in	de eer
Multatuli_MaxHavelaar	177	8	11	m	sg	PER.fic	den heer Saffeler, Saffeler
Multatuli_MaxHavelaar	177	31	33	m	sg	PER.fic	een zoon, den heer Ernest Stern, die, zijner, den heer Ernest Stern, de heer Ernest Stern, hem, zijn, de jonge, de jonge Stern, Het, een aardig ventje, Hij, hij, Zijn, zich, hem, den jongen Stern, zooals Stern
Multatuli_MaxHavelaar	177	42	46	n	sg	PKM.in	volmaking zijner kommercieele kennis
Multatuli_MaxHavelaar	177	43	46	n	sg	PKM.in	zijner kommercieele kennis
Multatuli_MaxHavelaar	177	50	53	n	sg	ORG.misc	een hollandsch huis
Multatuli_MaxHavelaar	179	5	7	n	sg	PKM.in	die onzedelijkheid
Multatuli_MaxHavelaar	179	10	19	n	sg	PKM.in	de geschiedenis der dochter van Busselinck & Waterman .
Multatuli_MaxHavelaar	180	2	3	fm	sg	PER.misc	iemand
Multatuli_MaxHavelaar	180	16	18	n	sg	PKM.in	mijn manier
Multatuli_MaxHavelaar	183	1	2	n	sg	PKM.in	kiesheid
Multatuli_MaxHavelaar	185	7	12	n	sg	LOC.punt	het verblijf ten onzen huize
Multatuli_MaxHavelaar	185	29	31	f	sg	PER.misc	een moeder
Multatuli_MaxHavelaar	185	38	40	n	sg	OBJ	zijn linnengoed
Multatuli_MaxHavelaar	185	41	42	n	sg	LOC.punt	huis
Multatuli_MaxHavelaar	189	4	6	n	sg	PKM.in	zijn zak
Multatuli_MaxHavelaar	189	9	11	fm	pl	PER.fic	de Sterns
Multatuli_MaxHavelaar	190	3	5	n	sg	OBJ	mijn brief, mijn brief aan Ludwig Stern
Multatuli_MaxHavelaar	192	5	7	n	sg	PKM.in	het antwoord
Multatuli_MaxHavelaar	193	6	8	n	sg	OBJ	mijn boek, mijn boek, mijn boek, mijn boek
Multatuli_MaxHavelaar	194	8	10	n	sg	LOC.lijn	de Kalverstraat
Multatuli_MaxHavelaar	194	16	21	n	sg	ORG.com	den winkel van een kruienier
Multatuli_MaxHavelaar	194	19	21	fm	sg	PER.misc	een kruienier, die, zich
Multatuli_MaxHavelaar	194	26	28	n	sg	MISc	het sorteeren
Multatuli_MaxHavelaar	194	31	32	n	sg	LOC.regio	Java
Multatuli_MaxHavelaar	194	43	44	n	sg	OBJ	veegsel, dat, 't veegsel
Multatuli_MaxHavelaar	195	4	6	m	sg	PER.misc	een heer, die, Hij, hij, hij, reiziger, die, Hij, Hij, den vreemdeling, hem, een klant, hem, Hij, ik, ik, me, me, mij, mij, hem, hem, zijn, hij, zich, gij, hij, ik, hèm, hij, hem, hem, hij, het, die, hij, hij, zich, hem, hij, die, zijn, hij, hij, de primus van onze klasse, hij, hij, hij, mijn Sjaalman, Hij, hij, een vlug en dapper mannetje, zijn, hij, hem, zijn, dien persoon, Hij, hem, hij, hij, hij, hij, zijn, Hij, hij, hij, hij, zijn, u, ik, me, hij, hij, ik, Hij, de Sjaalman, hij, hij, Ik, Ik, ik, mij, ik, Hij, hij, mijn, mijner, hij, zijn, zijn, hij, hem, zijn, mij, ik, ik, mij, mijn, ik, mijn, ik, mijn, Ik, ik, mij, ik, mijn, mij, ik, mijn, mijn, ik, hij, mij, Ik, hij, me, ik, ik, mij, uw ouden schoolmakker, zijn, die Sjaalman, hem, de man, zich, zijn, hij, zich, hij, iets, Sjaalman, den man, die, dien man, Sjaalman, die Sjaalman, die, die Sjaalman, hij, hij
Multatuli_MaxHavelaar	195	13	15	n	sg	ORG.com	een boekwinkel
Multatuli_MaxHavelaar	196	8	9	fm	pl	PER.misc	onze
Multatuli_MaxHavelaar	196	8	10	n	pl	PKM.in	onze blikken, elkander
Multatuli_MaxHavelaar	197	27	29	n	pl	OBJ	de kleeren
Multatuli_MaxHavelaar	199	4	6	n	sg	PKM.in	de gedachte, dat
Multatuli_MaxHavelaar	199	14	17	n	sg	ORG.misc	een duitsch huis
Multatuli_MaxHavelaar	199	19	22	fm	sg	PER.misc	een solieden makelaar
Multatuli_MaxHavelaar	200	7	9	fm	sg	PER.misc	een Duitscher
Multatuli_MaxHavelaar	200	12	14	fm	sg	PER.misc	een reiziger
Multatuli_MaxHavelaar	202	2	5	n	sg	OBJ	een behoorlijken winterjas
Multatuli_MaxHavelaar	202	8	12	n	sg	OBJ	een soort van sjaal, shawl
Multatuli_MaxHavelaar	202	13	15	n	sg	PKM.uit	den schouder
Multatuli_MaxHavelaar	203	10	12	n	sg	OBJ	een adreskaartje, het, 't adreskaartje
Multatuli_MaxHavelaar	204	4	6	n	sg	OBJ	de gasvlam
Multatuli_MaxHavelaar	205	2	4	n	sg	PKM.in	het genoegen
Multatuli_MaxHavelaar	205	6	9	fm	sg	PER.misc	een ouden schoolkameraad
Multatuli_MaxHavelaar	213	4	6	n	sg	PKM.uit	zijn gelaat
Multatuli_MaxHavelaar	213	8	10	n	sg	PKM.in	de uitwerking
Multatuli_MaxHavelaar	213	12	14	n	pl	OBJ	vreemde parfumerien
Multatuli_MaxHavelaar	216	3	4	fm	sg	PER.misc	het, die
Multatuli_MaxHavelaar	216	11	13	m	sg	PER.misc	den Griek, den Griek, haar vader, hij, den Griek, den Griek, die, hij, De Griek, den Griek, de Griek, een Griek, die man, zijn, den Griek
Multatuli_MaxHavelaar	220	29	31	fm	pl	PER.misc	arme menschen
Multatuli_MaxHavelaar	220	35	37	n	sg	PKM.in	eigen schuld
Multatuli_MaxHavelaar	220	44	45	fm	sg	PER.misc	iemand, die
Multatuli_MaxHavelaar	223	23	28	n	sg	MISC	een gevolg van die ontmoeting, een gevolg der armoede van hun taal
Multatuli_MaxHavelaar	223	26	28	n	sg	MISC	die ontmoeting
Multatuli_MaxHavelaar	224	5	8	n	sg	PKM.in	het goede optemerken, dit
Multatuli_MaxHavelaar	224	16	18	fm	pl	PER.misc	ontevreden menschen, die, ontevreden menschen, die
Multatuli_MaxHavelaar	225	11	16	n	pl	PKM.uit	de handen van den Griek
Multatuli_MaxHavelaar	226	7	8	fm	pl	PER.misc	zeeroovers
Multatuli_MaxHavelaar	226	15	16	n	sg	PKM.in	twist, twist
Multatuli_MaxHavelaar	226	19	21	n	sg	LOC.regio	den Levant
Multatuli_MaxHavelaar	228	3	5	n	sg	LOC.punt	het Mauritshuis
Multatuli_MaxHavelaar	228	11	13	n	sg	LOC.lijn	de Veenestraat
Multatuli_MaxHavelaar	229	2	5	n	sg	PKM.in	het eenige uitstapje, dat
Multatuli_MaxHavelaar	230	8	10	fm	sg	PER.misc	een Griek, een Griek, een Griek
Multatuli_MaxHavelaar	230	10	12	n	sg	PKM.uit	den neus
Multatuli_MaxHavelaar	231	6	7	n	pl	MISC	dingen, die, dingen, die
Multatuli_MaxHavelaar	232	19	22	n	sg	ORG.com	kermis te Amsterdam, kermis
Multatuli_MaxHavelaar	233	1	4	fm	pl	PER.misc	mijn oude luî
Multatuli_MaxHavelaar	233	16	17	n	sg	MISC	latijn, latijn
Multatuli_MaxHavelaar	234	8	9	fm	sg	PER.misc	men
Multatuli_MaxHavelaar	235	5	8	n	sg	ORG.misc	de latijnsche school, gijmnasium
Multatuli_MaxHavelaar	235	11	12	fm	pl	PER.misc	ze
Multatuli_MaxHavelaar	236	1	3	n	sg	ORG.com	de Westermarkt, de Westermarkt, de Westermarkt, de Westermarkt, de Westermarkt
Multatuli_MaxHavelaar	236	4	5	n	pl	OBJ	kramen
Multatuli_MaxHavelaar	236	18	20	n	sg	PKM.in	mijn leeftijd
Multatuli_MaxHavelaar	236	27	28	f	sg	PER.misc	één, die, een meisje, dat, haar, het meisje, haar, dat meisje, de Griekin, die Griekin, haar, het meisjen, Het meisje, zij, het meisje, dat meisje, ze, de Griekin
Multatuli_MaxHavelaar	236	33	36	n	pl	PKM.uit	de zwarte oogen, de oogen van dat meisje
Multatuli_MaxHavelaar	236	37	40	n	pl	PKM.uit	de lange vlechten, vlechten
Multatuli_MaxHavelaar	236	46	48	f	sg	PER.misc	een Griekin
Multatuli_MaxHavelaar	238	0	1	fm	pl	PER.misc	Ze
Multatuli_MaxHavelaar	238	2	4	n	sg	OBJ	allerlei reukgoed
Multatuli_MaxHavelaar	239	14	16	n	sg	PKM.in	den moed
Multatuli_MaxHavelaar	240	9	13	f	pl	PER.misc	meisjes van achttien jaren, ze
Multatuli_MaxHavelaar	240	14	18	m	sg	PER.misc	een jongen van zestien, een kind
Multatuli_MaxHavelaar	242	2	3	fm	pl	PER.misc	wij, jongens van quarta, onze klasse, ons, we, we, ons tienen, wij, Ieder, we, mijn makkers, mijn makkers, we, hun, ze
Multatuli_MaxHavelaar	243	9	11	n	sg	OBJ	zijn sjaal
Multatuli_MaxHavelaar	243	23	25	fm	pl	PER.misc	de anderen
Multatuli_MaxHavelaar	246	14	16	n	sg	OBJ	de kraam, die kraam, de kraam van den Griek, de kraam, de kraam, de kraam van den Griek, de kraam, zijn kraam
Multatuli_MaxHavelaar	247	3	6	n	sg	PKM.in	de goede raad
Multatuli_MaxHavelaar	249	5	7	n	sg	PKM.in	het lot
Multatuli_MaxHavelaar	250	8	9	n	pl	MISC	gevaren
Multatuli_MaxHavelaar	251	8	9	fm	sg	PER.misc	ieder, die
Multatuli_MaxHavelaar	251	10	12	n	sg	MISC	het gevaar
Multatuli_MaxHavelaar	252	10	12	n	pl	PKM.in	mijn denkbeelden
Multatuli_MaxHavelaar	252	30	32	n	sg	PKM.in	dezelfde meening
Multatuli_MaxHavelaar	252	35	37	n	sg	MISC	dien avend
Multatuli_MaxHavelaar	252	49	52	n	pl	OBJ	de twaalf stuivers, die
Multatuli_MaxHavelaar	252	58	60	n	sg	PKM.uit	de hand
Multatuli_MaxHavelaar	255	7	9	n	pl	PKM.uit	de oogen
Multatuli_MaxHavelaar	256	2	5	n	sg	MISC	een aoristus primus
Multatuli_MaxHavelaar	259	8	9	n	sg	LOC.land	Egijpte, een geschenk van den Nijl
Multatuli_MaxHavelaar	259	12	14	n	sg	LOC.water	den Nijl
Multatuli_MaxHavelaar	260	6	8	n	sg	MISC	de kennismaking
Multatuli_MaxHavelaar	260	17	20	fm	pl	PER.misc	een mijner makkers
Multatuli_MaxHavelaar	260	27	31	n	sg	PKM.in	stoot in den rug
Multatuli_MaxHavelaar	260	29	31	n	sg	PKM.uit	den rug
Multatuli_MaxHavelaar	260	39	41	n	sg	OBJ	de uitstalkast, die
Multatuli_MaxHavelaar	260	45	46	n	sg	PKM.in	halvemanshoogte
Multatuli_MaxHavelaar	260	46	51	n	sg	OBJ	de voorzij van de kraam
Multatuli_MaxHavelaar	261	2	4	n	sg	PKM.in	een greep
Multatuli_MaxHavelaar	261	5	7	n	sg	PKM.uit	mijn nek
Multatuli_MaxHavelaar	261	8	11	n	sg	PKM.in	een tweeden greep
Multatuli_MaxHavelaar	261	40	42	n	sg	PKM.in	verstaanbaar fransch
Multatuli_MaxHavelaar	261	52	54	n	sg	ORG.gov	de policie
Multatuli_MaxHavelaar	263	6	7	n	sg	PKM.in	genade
Multatuli_MaxHavelaar	263	13	14	n	sg	PKM.in	angst
Multatuli_MaxHavelaar	265	5	7	n	sg	PKM.uit	den arm
Multatuli_MaxHavelaar	266	13	14	m	sg	PER.fic	Scaevola, die, zijn
Multatuli_MaxHavelaar	266	19	21	n	sg	PKM.uit	zijn hand
Multatuli_MaxHavelaar	266	28	31	n	pl	OBJ	hun latijnsche opstellen
Multatuli_MaxHavelaar	267	7	9	n	sg	PKM.uit	een hand
Multatuli_MaxHavelaar	269	9	11	n	sg	OBJ	de achterdeur
Multatuli_MaxHavelaar	271	3	5	n	pl	PKM.uit	zijn oogen, ze
Multatuli_MaxHavelaar	271	16	18	n	sg	PKM.in	een vuistslag
Multatuli_MaxHavelaar	272	15	18	n	sg	PKM.in	een vast principe
Multatuli_MaxHavelaar	274	1	3	n	sg	PKM.in	de reden
Multatuli_MaxHavelaar	274	4	6	n	pl	PKM.in	zijn trekken
Multatuli_MaxHavelaar	274	14	15	fm	sg	PER.misc	men
Multatuli_MaxHavelaar	275	2	4	n	pl	ORG.com	latere kermissen
Multatuli_MaxHavelaar	276	4	6	n	pl	PKM.in	wijsgeerige opmerkingen
Multatuli_MaxHavelaar	277	20	21	fm	sg	PER.misc	men
Multatuli_MaxHavelaar	277	24	26	n	sg	OBJ	die winkelkast
Multatuli_MaxHavelaar	279	23	25	fm	pl	PER.misc	mijn vrienden
Multatuli_MaxHavelaar	281	12	17	n	sg	MISC	het weerzien van dien persoon
Multatuli_MaxHavelaar	284	2	3	n	pl	PKM.in	dingen, waar
Multatuli_MaxHavelaar	284	5	7	fm	sg	PER.misc	een mensch, die
Multatuli_MaxHavelaar	288	17	19	n	sg	OBJ	zijn jasje
Multatuli_MaxHavelaar	288	21	23	n	sg	PKM.uit	de kin
Multatuli_MaxHavelaar	288	27	31	n	sg	ORG.com	een zeer slecht merk
Multatuli_MaxHavelaar	288	38	39	fm	pl	PER.misc	ons, wij, onze
Multatuli_MaxHavelaar	288	35	40	n	sg	PKM.in	den toon van ons onderhoud
Multatuli_MaxHavelaar	288	38	40	n	sg	PKM.in	ons onderhoud
Multatuli_MaxHavelaar	289	6	7	n	sg	LOC.land	Indie
Multatuli_MaxHavelaar	289	17	18	fm	pl	PER.misc	kinderen
Multatuli_MaxHavelaar	291	1	3	n	sg	LOC.lijn	de Kapelsteeg, die steeg, de Kapelsteeg, dat straatje, de Kapelsteeg, de Kapelsteeg
Multatuli_MaxHavelaar	291	15	18	m	sg	PER.misc	een fatsoenlijk man
Multatuli_MaxHavelaar	292	34	35	fm	sg	PER.misc	men, men
Multatuli_MaxHavelaar	292	41	42	fm	sg	PER.misc	iemand
Multatuli_MaxHavelaar	298	14	19	n	sg	OBJ	een knoop van mijn jas, mijn knoop
Multatuli_MaxHavelaar	298	17	19	n	sg	OBJ	mijn jas
Multatuli_MaxHavelaar	300	6	8	fm	pl	PER.misc	de leden
Multatuli_MaxHavelaar	303	2	3	fm	sg	PER.misc	men
Multatuli_MaxHavelaar	303	12	13	fm	sg	PER.misc	iemand
Multatuli_MaxHavelaar	304	35	36	n	sg	PKM.in	fatsoen
Multatuli_MaxHavelaar	306	0	2	n	sg	MISC	DERDE HOOFDSTUK
Multatuli_MaxHavelaar	308	1	3	n	sg	PKM.in	de beschrijving
Multatuli_MaxHavelaar	310	8	9	n	sg	ORG.misc	school
Multatuli_MaxHavelaar	310	27	29	fm	sg	PER.misc	een schoolkameraad, die, die
Multatuli_MaxHavelaar	310	30	32	n	sg	OBJ	een sjaal, een sjaal
Multatuli_MaxHavelaar	310	36	38	n	sg	OBJ	een jas
Multatuli_MaxHavelaar	311	13	14	n	pl	OBJ	kramen
Multatuli_MaxHavelaar	312	5	7	n	sg	OBJ	een brief, den brief, dien brief
Multatuli_MaxHavelaar	312	8	11	n	sg	OBJ	een groot pak, het pak, dat, het pak, het pak van Sjaalman, dat pak, dat pak, dat pak, dat pak van Sjaalman, dat pak, 't pak, dat pak, het
Multatuli_MaxHavelaar	316	6	8	n	sg	PKM.in	het doel
Multatuli_MaxHavelaar	316	9	11	n	sg	PKM.in	een verzoek
Multatuli_MaxHavelaar	317	5	7	n	pl	MISC	goede omstandigheden
Multatuli_MaxHavelaar	319	8	10	n	sg	PKM.in	uw krediet
Multatuli_MaxHavelaar	319	12	14	n	sg	MISC	een zaak, die
Multatuli_MaxHavelaar	319	22	24	n	sg	PKM.in	groot gewicht
Multatuli_MaxHavelaar	320	1	2	fm	sg	PER.misc	men
Multatuli_MaxHavelaar	320	7	9	n	sg	PKM.in	een order
Multatuli_MaxHavelaar	321	1	3	n	pl	MISC	velerlei omstandigheden
Multatuli_MaxHavelaar	321	10	11	n	sg	OBJ	geld
Multatuli_MaxHavelaar	325	2	5	f	sg	PER.misc	mijn lieve vrouw, zijn vrouw
Multatuli_MaxHavelaar	325	10	13	n	sg	MISC	veraangenaming des levens, Veraangenaming des levens
Multatuli_MaxHavelaar	325	12	13	n	pl	MISC	levens, levens
Multatuli_MaxHavelaar	325	18	22	n	sg	PKM.in	de opvoeding mijner kinderen, Opvoeding van de kinderen
Multatuli_MaxHavelaar	328	7	12	n	sg	LOC.punt	een loge in de Opera
Multatuli_MaxHavelaar	328	10	12	n	sg	LOC.punt	de Opera
Multatuli_MaxHavelaar	328	19	21	n	sg	ORG.misc	een instituut
Multatuli_MaxHavelaar	328	23	24	n	sg	LOC.bc	Genève
Multatuli_MaxHavelaar	329	13	15	n	sg	OBJ	een vliering
Multatuli_MaxHavelaar	330	26	32	n	sg	PKM.in	den zotten toon van zijn geschrijf
Multatuli_MaxHavelaar	330	30	32	n	sg	PKM.in	zijn geschrijf
Multatuli_MaxHavelaar	331	3	6	fm	sg	PER.misc	wie arm is, hij, hij, hij
Multatuli_MaxHavelaar	332	9	11	n	sg	MISC	de maatschappij
Multatuli_MaxHavelaar	332	15	17	n	sg	PKM.in	Gods wil
Multatuli_MaxHavelaar	333	24	29	n	sg	MISC	die opsiering van de zaak
Multatuli_MaxHavelaar	333	27	29	n	sg	MISC	de zaak
Multatuli_MaxHavelaar	335	3	5	n	sg	PKM.in	de verplichting
Multatuli_MaxHavelaar	335	8	12	n	pl	PKM.in	de behoeften der mijnen
Multatuli_MaxHavelaar	335	11	12	n	pl	PKM.in	mijnen
Multatuli_MaxHavelaar	335	18	20	n	sg	PKM.in	een talent, dat
Multatuli_MaxHavelaar	338	8	11	fm	pl	PER.misc	alle verstandige menschen
Multatuli_MaxHavelaar	338	15	16	fm	sg	PER.misc	schrijver
Multatuli_MaxHavelaar	339	1	3	n	sg	PKM.in	mijn kindsheid
Multatuli_MaxHavelaar	339	5	7	n	pl	PKM.in	mijn aandoeningen
Multatuli_MaxHavelaar	339	8	9	n	pl	PKM.in	verzen
Multatuli_MaxHavelaar	339	22	24	n	sg	PKM.in	mijn ziel, der ziel
Multatuli_MaxHavelaar	340	7	9	n	pl	OBJ	eenige opstellen, die
Multatuli_MaxHavelaar	340	12	13	n	sg	MISC	waarde
Multatuli_MaxHavelaar	340	19	21	n	sg	ORG.com	een uitgever
Multatuli_MaxHavelaar	342	0	2	fm	sg	PER.misc	Het publiek
Multatuli_MaxHavelaar	342	7	9	fm	pl	PER.misc	de uitgevers
Multatuli_MaxHavelaar	342	10	12	n	pl	PKM.in	de werken
Multatuli_MaxHavelaar	342	14	20	fm	sg	PER.misc	den gevestigden naam van den schrijver
Multatuli_MaxHavelaar	342	16	20	n	sg	PKM.in	naam van den schrijver
Multatuli_MaxHavelaar	342	23	25	n	sg	OBJ	den inhoud, den inhoud van dat pak
Multatuli_MaxHavelaar	343	2	3	fm	pl	PER.misc	wij
Multatuli_MaxHavelaar	343	6	11	n	sg	PKM.in	de renommee van de merken
Multatuli_MaxHavelaar	343	9	11	n	pl	ORG.com	de merken
Multatuli_MaxHavelaar	346	6	8	n	sg	PKM.in	mijn werk, mijn arbeid
Multatuli_MaxHavelaar	346	19	21	n	sg	MISC	de uitgave
Multatuli_MaxHavelaar	346	24	26	fm	pl	PER.misc	de boekhandelaars, ze
Multatuli_MaxHavelaar	346	27	31	n	sg	MISC	de betaling van drukloon
Multatuli_MaxHavelaar	346	30	31	n	sg	MISC	drukloon
Multatuli_MaxHavelaar	347	3	5	n	sg	PKM.in	groot gelijk
Multatuli_MaxHavelaar	349	8	10	n	pl	MISC	de kosten
Multatuli_MaxHavelaar	349	16	18	n	sg	PKM.in	mijn woord
Multatuli_MaxHavelaar	349	26	28	n	sg	MISC	onze ontmoeting
Multatuli_MaxHavelaar	351	2	4	n	sg	PKM.in	het besluit
Multatuli_MaxHavelaar	351	13	15	fm	sg	PER.misc	een boekhandelaar
Multatuli_MaxHavelaar	351	19	24	n	pl	MISC	de kosten eener eerste uitgave
Multatuli_MaxHavelaar	351	30	33	n	sg	OBJ	een klein boekdeeltje
Multatuli_MaxHavelaar	352	2	8	n	sg	PKM.in	de keus van die eerste proeve
Multatuli_MaxHavelaar	356	3	6	n	sg	PKM.in	een vriendelijk antwoord
Multatuli_MaxHavelaar	357	1	3	n	sg	PKM.in	zijn naam, dien
Multatuli_MaxHavelaar	358	12	13	fm	sg	PER.misc	iemand
Multatuli_MaxHavelaar	359	13	14	fm	sg	PER.misc	men
Multatuli_MaxHavelaar	360	25	28	n	sg	PKM.in	zulk een verzoek
Multatuli_MaxHavelaar	361	1	4	n	sg	PKM.in	deftigheid en fatsoen, zich
Multatuli_MaxHavelaar	364	13	15	n	sg	LOC.punt	zijn adres
Multatuli_MaxHavelaar	366	5	6	n	sg	OBJ	krans, den krans, dat kransje bij de Rosemeijers
Multatuli_MaxHavelaar	366	7	9	fm	pl	PER.fic	de Rosemeijers, die, de Rosemeijers, zich, ze, de Rosemeijers, die
Multatuli_MaxHavelaar	368	11	14	fm	sg	PER.misc	een jong mensch
Multatuli_MaxHavelaar	370	0	2	fm	pl	PER.misc	De meisjes, ze, elkaar
Multatuli_MaxHavelaar	370	3	4	n	sg	OBJ	piano
Multatuli_MaxHavelaar	370	10	12	n	sg	OBJ	't dessert, het dessert
Multatuli_MaxHavelaar	370	16	17	n	sg	MISC	iets, dat
Multatuli_MaxHavelaar	370	19	21	n	sg	LOC.punt	de voorkamer
Multatuli_MaxHavelaar	371	5	6	f	sg	PER.fic	Louise, je, Louise, Louise, Louise, Ik, haar, Louise, Louise
Multatuli_MaxHavelaar	371	8	10	f	sg	PER.fic	Betsij Rosemeijer, Betsij, haar
Multatuli_MaxHavelaar	379	2	7	f	sg	PER.misc	de vrouw van 't huis
Multatuli_MaxHavelaar	379	13	15	n	sg	OBJ	een aardigheidje
Multatuli_MaxHavelaar	381	0	2	f	sg	PER.fic	Mevrouw Rosemeijer, mevrouw Rosemeijer
Multatuli_MaxHavelaar	381	17	21	n	sg	MISC	aandeel in een schip
Multatuli_MaxHavelaar	381	19	21	n	sg	OBJ	een schip
Multatuli_MaxHavelaar	381	42	44	n	sg	OBJ	een dacapo
Multatuli_MaxHavelaar	381	52	54	n	sg	OBJ	een kalkoen
Multatuli_MaxHavelaar	382	17	19	n	sg	PKM.in	zijn repertoire, Dat, dit alles
Multatuli_MaxHavelaar	383	3	5	n	sg	MISC	de godenbruiloft
Multatuli_MaxHavelaar	383	9	11	n	sg	OBJ	het Oude-Testament
Multatuli_MaxHavelaar	383	6	13	n	pl	OBJ	de boeken van het Oude-Testament op rijm
Multatuli_MaxHavelaar	383	15	22	n	sg	PKM.in	een epizode uit de bruiloft van Kamacho
Multatuli_MaxHavelaar	383	18	22	n	sg	MISC	de bruiloft van Kamacho
Multatuli_MaxHavelaar	383	21	22	m	sg	PER.fic	Kamacho
Multatuli_MaxHavelaar	383	24	26	fm	pl	PER.misc	de jongens
Multatuli_MaxHavelaar	383	33	39	n	sg	OBJ	"iets van een "" brillekiek """
Multatuli_MaxHavelaar	384	8	9	n	pl	PKM.in	tranen
Multatuli_MaxHavelaar	384	13	15	n	sg	PKM.in	een raadsel
Multatuli_MaxHavelaar	385	4	6	f	sg	PER.misc	zoo'n meisje
Multatuli_MaxHavelaar	390	5	12	n	sg	PKM.in	dat bestudeerd spannen van des lezers nieuwsgierigheid
Multatuli_MaxHavelaar	390	19	20	fm	pl	PER.misc	ze
Multatuli_MaxHavelaar	390	34	39	n	pl	PKM.in	een neuswijsheid en een sentimentaliteit, die
Multatuli_MaxHavelaar	391	32	33	fm	sg	PER.misc	men
Multatuli_MaxHavelaar	391	36	37	fm	sg	PER.misc	iemand, die
Multatuli_MaxHavelaar	393	3	5	n	sg	OBJ	een ding, dat, 't, 't ding, dat ding, 't
Multatuli_MaxHavelaar	393	7	8	n	sg	MISC	nonsens
Multatuli_MaxHavelaar	395	0	3	fm	sg	PER.misc	Een jong mensch, zijn, hij, zijn, hij, zijn, me, mijn, ik, 'k, mijzelf, me, me, uws zoons, ik, ik, mij, ik, mij, mijn, 'k, 'k, 'k, 'k, 'k, 't, 'k, 'k, mij, uw kind, mijn, mij, mijn, Mij, mij, ik, mij, mij, mij, 'k, ik, me, 'k, 'k, mij, 'k, 'k, ik, ik, mij, mij, ik, mijn, Me, 'k, me, mijn, mij, ik, mij, mij, uw kind, 'k, mijn, mijn, me, mij, me, me, mijn, Me, mij, me, me, mij, me, mij, me, ik, mij, mijn
Multatuli_MaxHavelaar	395	5	7	f	sg	PER.misc	zijn moeder, zijn moeder, uw, uw, moeder, Moeder, uws, moeder, Moeder, uw, u, de vrouw, Die, Die, Die, haar, Moeder, Moeder, uw, u, mijn moeder
Multatuli_MaxHavelaar	395	16	18	f	sg	PER.misc	zijn meisje, ze
Multatuli_MaxHavelaar	395	19	21	fm	sg	PER.misc	een ander
Multatuli_MaxHavelaar	395	26	28	n	sg	PKM.in	groot gelijk
