filename	sentno	begin	end	gender	number	category	mentions
Verne_ReisOmDeWereld	96	8	9	n	sg	PKM.in	verwarring
Verne_ReisOmDeWereld	98	0	1	fm	sg	PER.misc	Men
Verne_ReisOmDeWereld	98	3	4	n	sg	MISC	begrijpen, dat
Verne_ReisOmDeWereld	98	17	22	fm	sg	PER.misc	eenige gemeenschap met de wereld
Verne_ReisOmDeWereld	99	3	4	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	99	5	10	n	sg	PKM.in	den omgang met de maatschappij
Verne_ReisOmDeWereld	99	8	10	n	sg	MISC	de maatschappij
Verne_ReisOmDeWereld	99	14	16	fm	pl	PER.misc	de menschen
Verne_ReisOmDeWereld	100	30	31	fm	sg	PER.misc	kamerdienaar
Verne_ReisOmDeWereld	100	38	40	m	sg	PER.misc	een meester
Verne_ReisOmDeWereld	102	6	8	n	sg	PKM.in	vriendelijk gelaat
Verne_ReisOmDeWereld	102	10	12	n	pl	PKM.uit	uitstekende lippen
Verne_ReisOmDeWereld	102	34	36	n	pl	PKM.uit	bolle gezichten, die
Verne_ReisOmDeWereld	102	38	39	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	102	41	46	n	sg	PKM.uit	den hals van een vriend
Verne_ReisOmDeWereld	102	44	46	fm	sg	PER.misc	een vriend
Verne_ReisOmDeWereld	103	2	4	n	pl	PKM.uit	blauwe oogen
Verne_ReisOmDeWereld	103	9	10	n	pl	PKM.uit	wangen, ze
Verne_ReisOmDeWereld	103	19	21	n	sg	PKM.uit	breede borst
Verne_ReisOmDeWereld	103	22	24	n	sg	PKM.uit	krachtige gestalte
Verne_ReisOmDeWereld	103	25	27	n	pl	PKM.uit	breede spieren
Verne_ReisOmDeWereld	103	29	32	n	sg	PKM.in	eene herculische kracht, die
Verne_ReisOmDeWereld	103	35	37	n	pl	MISC	de lichaamsoefeningen
Verne_ReisOmDeWereld	103	38	40	n	sg	PKM.in	zijne jeugd
Verne_ReisOmDeWereld	104	0	3	n	pl	PKM.uit	Zijne donkere haren
Verne_ReisOmDeWereld	105	1	5	fm	sg	PER.misc	de beeldhouwers der oudheid
Verne_ReisOmDeWereld	105	11	15	n	sg	PKM.uit	het haar van Minerva
Verne_ReisOmDeWereld	105	14	15	m	sg	PER.nfic	Minerva
Verne_ReisOmDeWereld	105	32	37	n	pl	MISC	drie streken met de kam
Verne_ReisOmDeWereld	105	35	37	n	sg	OBJ	de kam
Verne_ReisOmDeWereld	106	0	8	n	sg	PKM.in	Het spraakzame , openhartige karakter van den knecht
Verne_ReisOmDeWereld	106	19	20	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	106	21	23	n	sg	MISC	de waarheid, dit
Verne_ReisOmDeWereld	106	28	29	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	108	3	5	n	sg	PKM.in	de ondervinding
Verne_ReisOmDeWereld	109	5	7	fm	sg	PER.misc	onstuimige jeugd
Verne_ReisOmDeWereld	110	8	11	n	sg	PKM.in	hunne spreekwoordelijke kalmte
Verne_ReisOmDeWereld	110	22	24	n	sg	PKM.in	zijn fortuin
Verne_ReisOmDeWereld	111	4	6	n	sg	PKM.in	het lot
Verne_ReisOmDeWereld	112	3	5	n	sg	PKM.in	zijn anker
Verne_ReisOmDeWereld	113	3	5	m	pl	PER.misc	tien meesters
Verne_ReisOmDeWereld	114	2	3	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	114	8	9	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	114	9	11	n	pl	PKM.in	de avonturen
Verne_ReisOmDeWereld	114	14	15	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	114	24	26	n	sg	PKM.in	den zin
Verne_ReisOmDeWereld	115	0	3	m	sg	PER.misc	Zijn laatste meester
Verne_ReisOmDeWereld	115	4	8	m	sg	PER.nfic	de jonge lord Longsferry, lid van het Parlement, zijn meester
Verne_ReisOmDeWereld	115	11	13	n	sg	ORG.gov	het Parlement
Verne_ReisOmDeWereld	115	18	20	n	sg	MISC	den nacht
Verne_ReisOmDeWereld	115	21	25	n	pl	LOC.punt	de oester-huizen van Haymarket
Verne_ReisOmDeWereld	115	24	25	n	sg	LOC.punt	Haymarket
Verne_ReisOmDeWereld	115	30	34	n	pl	PKM.uit	de schouders van politie-agenten
Verne_ReisOmDeWereld	115	33	34	fm	pl	PER.misc	politie-agenten
Verne_ReisOmDeWereld	116	15	18	n	pl	PKM.in	eenige eerbiedige opmerkingen, die
Verne_ReisOmDeWereld	116	25	27	n	sg	MISC	het gevolg
Verne_ReisOmDeWereld	117	10	12	fm	sg	PER.misc	een bediende
Verne_ReisOmDeWereld	118	2	3	n	pl	ORG.gov	inlichtingen, de inlichtingen
Verne_ReisOmDeWereld	119	11	13	n	sg	MISC	des nachts
Verne_ReisOmDeWereld	119	36	38	n	sg	PKM.in	zijn geest
Verne_ReisOmDeWereld	120	9	11	n	sg	PKM.in	de wijze
Verne_ReisOmDeWereld	120	13	14	fm	pl	PER.misc	wij
Verne_ReisOmDeWereld	123	5	7	n	sg	LOC.punt	den zolder
Verne_ReisOmDeWereld	124	13	15	n	sg	PKM.in	den dienst
Verne_ReisOmDeWereld	126	4	10	n	sg	PKM.in	den indruk van een fraai slakkenhuis, den indruk
Verne_ReisOmDeWereld	126	7	10	n	sg	LOC.punt	een fraai slakkenhuis, maar een slakkenhuis verlicht en verwarmd door gas
Verne_ReisOmDeWereld	127	5	8	n	sg	LOC.punt	de tweede verdieping
Verne_ReisOmDeWereld	127	8	10	n	sg	LOC.punt	de kamer, die, Deze, die kamer
Verne_ReisOmDeWereld	128	4	6	n	sg	PKM.in	zijn zin
Verne_ReisOmDeWereld	129	0	2	n	pl	OBJ	Electrische klokken
Verne_ReisOmDeWereld	129	3	4	n	pl	OBJ	spreekbuizen
Verne_ReisOmDeWereld	129	9	14	n	pl	LOC.punt	de kamers van zijn meester
Verne_ReisOmDeWereld	130	1	3	n	sg	OBJ	den schoorsteen
Verne_ReisOmDeWereld	130	4	6	n	sg	OBJ	eene pendule, die, de pendule
Verne_ReisOmDeWereld	130	9	12	n	sg	OBJ	een electrischen draad
Verne_ReisOmDeWereld	130	17	22	n	sg	LOC.punt	de slaapkamer van Phileas Fogg, de slaapkamer
Verne_ReisOmDeWereld	130	23	26	n	pl	OBJ	de twee uurwerken
Verne_ReisOmDeWereld	132	6	8	n	sg	OBJ	een lijstje, dat
Verne_ReisOmDeWereld	133	2	11	n	sg	PKM.in	het programma van hetgeen hij dagelijks had te doen, dit programma
Verne_ReisOmDeWereld	134	35	37	n	sg	PKM.in	den dienst
Verne_ReisOmDeWereld	134	40	42	n	sg	OBJ	geroosterd brood
Verne_ReisOmDeWereld	134	50	51	n	sg	OBJ	scheerwater
Verne_ReisOmDeWereld	134	58	60	n	sg	PKM.uit	het haar
Verne_ReisOmDeWereld	136	3	4	n	sg	PKM.in	pleizier
Verne_ReisOmDeWereld	136	10	13	n	pl	MISC	de verschillende punten
Verne_ReisOmDeWereld	136	16	18	n	sg	PKM.in	zijn geheugen
Verne_ReisOmDeWereld	137	1	3	n	sg	LOC.punt	de garderobe, deze
Verne_ReisOmDeWereld	138	0	2	n	sg	OBJ	Elke broek
Verne_ReisOmDeWereld	138	3	4	n	sg	OBJ	jas
Verne_ReisOmDeWereld	138	0	6	n	sg	OBJ	Elke broek , jas of vest, zij, hunne
Verne_ReisOmDeWereld	138	5	6	n	sg	OBJ	vest
Verne_ReisOmDeWereld	138	7	9	n	sg	MISC	een nummer, dat
Verne_ReisOmDeWereld	138	13	15	n	sg	PKM.in	een register, waarop
Verne_ReisOmDeWereld	138	22	25	n	pl	OBJ	de verschillende stukken
Verne_ReisOmDeWereld	138	40	42	n	sg	PKM.in	hunne beurt
Verne_ReisOmDeWereld	139	0	2	n	sg	PKM.in	Hetzelfde stelsel
Verne_ReisOmDeWereld	139	5	7	n	pl	OBJ	de schoenen
Verne_ReisOmDeWereld	139	8	9	n	pl	OBJ	laarzen
Verne_ReisOmDeWereld	140	17	18	m	sg	PER.nfic	Sheridan
Verne_ReisOmDeWereld	140	13	22	n	sg	LOC.punt	den beroemden maar losbandigen Sheridan de tempel der wanorde
Verne_ReisOmDeWereld	140	28	31	n	pl	OBJ	de gemakkelijkste meubels, die
Verne_ReisOmDeWereld	140	34	37	n	pl	PKM.in	eene onbekommerde levenswijze
Verne_ReisOmDeWereld	141	25	27	n	pl	ORG.misc	twee bibliotheken
Verne_ReisOmDeWereld	141	28	30	n	sg	PKM.in	zijne beschikking
Verne_ReisOmDeWereld	141	37	38	n	sg	MISC	smaak, de andere van wetenschap
Verne_ReisOmDeWereld	141	42	43	n	sg	MISC	wetenschap
Verne_ReisOmDeWereld	142	4	9	n	sg	OBJ	eene brandkast van gemiddelde grootte, die
Verne_ReisOmDeWereld	142	13	15	fm	pl	PER.misc	de dieven
Verne_ReisOmDeWereld	142	17	19	n	pl	MISC	de vlammen
Verne_ReisOmDeWereld	143	0	1	n	pl	OBJ	Wapens
Verne_ReisOmDeWereld	143	10	12	n	sg	MISC	den oorlog
Verne_ReisOmDeWereld	143	13	15	n	sg	MISC	de jacht
Verne_ReisOmDeWereld	144	3	5	fm	sg	PER.misc	de bewoner
Verne_ReisOmDeWereld	145	6	9	n	pl	PKM.in	de geringste bijzonderheden
Verne_ReisOmDeWereld	145	17	19	n	pl	PKM.uit	de handen, de handen van Passepartout
Verne_ReisOmDeWereld	145	20	23	n	sg	PKM.uit	zijn breed gelaat
Verne_ReisOmDeWereld	145	42	47	n	sg	PKM.in	een kolfje naar mijne hand
Verne_ReisOmDeWereld	145	45	47	n	sg	PKM.in	mijne hand
Verne_ReisOmDeWereld	146	0	1	fm	pl	PER.misc	Wij
Verne_ReisOmDeWereld	149	8	10	n	sg	MISC	een mechaniek
Verne_ReisOmDeWereld	151	0	2	n	sg	MISC	Een gesprek, dat
Verne_ReisOmDeWereld	152	21	23	n	sg	PKM.uit	zijn rechtervoet, zijn rechter voet
Verne_ReisOmDeWereld	152	24	26	n	sg	PKM.uit	zijn linker, zijn linker
Verne_ReisOmDeWereld	152	53	55	n	sg	ORG.com	Pall Mall
Verne_ReisOmDeWereld	153	5	7	n	sg	LOC.punt	de eetzaal, waarvan
Verne_ReisOmDeWereld	153	9	12	n	pl	OBJ	de negen ramen
Verne_ReisOmDeWereld	153	14	19	n	sg	LOC.punt	een fraaien tuin met boomen, die
Verne_ReisOmDeWereld	153	22	25	n	sg	MISC	eene gele herfsttint
Verne_ReisOmDeWereld	154	4	6	n	sg	OBJ	de tafel
Verne_ReisOmDeWereld	154	9	11	n	sg	OBJ	zijn couvert
Verne_ReisOmDeWereld	154	15	17	n	sg	OBJ	zijn ontbijt, het ontbijt
Verne_ReisOmDeWereld	154	19	21	n	sg	OBJ	een bijgerecht
Verne_ReisOmDeWereld	154	22	24	n	sg	OBJ	gekookte visch
Verne_ReisOmDeWereld	154	26	28	n	sg	OBJ	reading sauce
Verne_ReisOmDeWereld	154	30	31	n	sg	OBJ	biefstuk
Verne_ReisOmDeWereld	154	30	33	n	sg	OBJ	biefstuk met champignons
Verne_ReisOmDeWereld	154	32	33	n	pl	OBJ	champignons
Verne_ReisOmDeWereld	154	34	41	n	sg	OBJ	een gebak gevuld met rabarberstelen en kruisbessen
Verne_ReisOmDeWereld	154	42	45	n	sg	OBJ	een stukje Chesterkaas
Verne_ReisOmDeWereld	154	48	50	n	sg	OBJ	dat alles
Verne_ReisOmDeWereld	154	52	55	n	pl	OBJ	eenige kopjes thee
Verne_ReisOmDeWereld	154	58	59	n	sg	LOC.land	China, China
Verne_ReisOmDeWereld	155	13	16	n	sg	LOC.punt	de groote zaal, eene prachtige kamer , versierd met schilderijen in rijke lijsten, de groote zaal
Verne_ReisOmDeWereld	155	23	27	n	pl	OBJ	schilderijen in rijke lijsten
Verne_ReisOmDeWereld	155	25	27	n	pl	OBJ	rijke lijsten
Verne_ReisOmDeWereld	156	0	2	fm	sg	PER.misc	Een bediende
Verne_ReisOmDeWereld	156	4	7	n	sg	ORG.com	de onopengesneden Times, ze, deze lectuur, De Times
Verne_ReisOmDeWereld	156	9	11	n	sg	LOC.punt	zijne plaats
Verne_ReisOmDeWereld	156	19	23	n	sg	PKM.in	een vastheid van hand, die
Verne_ReisOmDeWereld	156	29	32	n	sg	MISC	dit moeielijk werk
Verne_ReisOmDeWereld	157	12	15	n	sg	ORG.com	de Daily Telegraph, die, de Daily Telegraph, de Daily Telegraph, dit blad
Verne_ReisOmDeWereld	157	22	24	n	sg	OBJ	het diner, Dit diner
Verne_ReisOmDeWereld	158	17	20	n	sg	OBJ	royal british sauce
Verne_ReisOmDeWereld	159	5	7	m	sg	PER.misc	de gentleman
Verne_ReisOmDeWereld	159	19	22	n	sg	ORG.com	den Morning Chronicle, De Morning Chronicle, de Morning Chronicle, de Morning Chronicle
Verne_ReisOmDeWereld	160	5	11	fm	pl	PER.misc	de verschillende habitués van de Reform-club, Dit, Phileas Fogg's gewone medespelers in het whistspel
Verne_ReisOmDeWereld	160	16	18	n	sg	OBJ	den haard
Verne_ReisOmDeWereld	160	20	23	n	sg	MISC	een lekker vuur
Verne_ReisOmDeWereld	161	7	9	n	sg	MISC	het whistspel
Verne_ReisOmDeWereld	161	10	14	m	sg	PER.fic	de ingenieur Andrew Stuart, Andrew Stuart, Andrew Stuart, Diens collega Andrew Stuart, Stuart, Ik, Andrew Stuart, Ik, Andrew Stuart, ik, Andrew Stuart, Gij, mijnheer Stuart, de ongeloovige Stuart, hij, Ik, Andrew Stuart, die, Andrew Stuart, Andrew Stuart, mijnheer Stuart, Ik, u, me, Stuart, ik, Andrew Stuart, die, zich, zijn, Andrew Stuart, hij, ik, Stuart, ik, ik, Andrew Stuart, ik, Stuart, Stuart, U, mijnheer Stuart, Andrew Stuart
Verne_ReisOmDeWereld	161	15	19	m	pl	PER.fic	de bankiers John Sullivan, John Sullivan, John Sullivan, Sullivan
Verne_ReisOmDeWereld	161	20	22	m	sg	PER.fic	Samuel Fallentin, Fallentin, Fallentin, Fallentin
Verne_ReisOmDeWereld	161	23	27	m	sg	PER.fic	de brouwer Thomas Flanagan, Thomas Flanagan, Flanagan, mijnheer, Thomas Flanagan, Flanagan
Verne_ReisOmDeWereld	161	28	30	m	sg	PER.fic	Gauthier Ralph, een van de directeuren der engelsche bank, Ralph, Ik, Gauthier Ralph, Gauthier Ralph, Ralph, de onder-directeur, Gauthier Ralph, Gauthier Ralph, een van de onderdirecteuren der bank, zich, De heer Gauthier Ralph, Diens, zijn, Ralph, Gauthier Ralph, Ik, mijnheer Ralph, gij, Ralph, Ralph Gauthier
Verne_ReisOmDeWereld	161	35	38	n	sg	ORG.com	der engelsche bank, de bank, haar, der engelsche bank, deze uitmuntende instelling, de engelsche bank, zich, de instelling, de engelsche bank, de bank, der bank, de engelsche bank, engelsche bank
Verne_ReisOmDeWereld	161	51	52	fm	sg	PER.misc	wier
Verne_ReisOmDeWereld	161	53	54	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	161	54	60	fm	pl	PER.misc	de voornaamste industrieele en financieele beroemdheden
Verne_ReisOmDeWereld	163	12	14	n	sg	MISC	den diefstal, zulk een diefstal, de diefstal, de diefstal, de diefstal aan de engelsche bank, een belangrijke diefstal, Een prachtige diefstal
Verne_ReisOmDeWereld	164	12	14	n	sg	OBJ	haar geld
Verne_ReisOmDeWereld	165	13	15	m	sg	PER.misc	den dief, dien heer, den dief, die, iemand, die, een gentleman, den dief, zijn, hij, die, de dief, den dief, die, een handig man, hij, hij, den dief, dief Bank, den dief der banknoten, Zijn, zijn, den man, de dief, zich, hij, deze dief
Verne_ReisOmDeWereld	166	0	1	fm	sg	PER.misc	Men
Verne_ReisOmDeWereld	166	6	7	fm	pl	PER.misc	politie, hun
Verne_ReisOmDeWereld	166	3	9	fm	pl	PER.misc	handige inspecteurs van politie naar Amerika
Verne_ReisOmDeWereld	166	8	9	n	sg	LOC.land	Amerika
Verne_ReisOmDeWereld	166	11	13	n	sg	PKM.in	de voornaamste
Verne_ReisOmDeWereld	166	11	16	n	pl	LOC.punt	de voornaamste havens van Europa
Verne_ReisOmDeWereld	166	15	16	n	sg	LOC.regio	Europa
Verne_ReisOmDeWereld	167	1	2	fm	sg	PER.misc	Men
Verne_ReisOmDeWereld	167	4	9	n	sg	PKM.in	het signalement van den dief, het signalement van dien heer, dat, het signalement, dat, het signalement, dat
Verne_ReisOmDeWereld	170	6	14	n	sg	OBJ	vijf en vijftig duizend pond sterling aan bankpapier
Verne_ReisOmDeWereld	170	13	14	n	sg	OBJ	bankpapier
Verne_ReisOmDeWereld	172	7	8	n	pl	MISC	zaken
Verne_ReisOmDeWereld	172	9	11	n	sg	ORG.com	de beurs
Verne_ReisOmDeWereld	174	12	14	n	sg	PKM.uit	wiens hoofd
Verne_ReisOmDeWereld	174	19	20	n	pl	OBJ	couranten
Verne_ReisOmDeWereld	174	17	24	n	sg	OBJ	een stapel couranten welke voor hem lagen
Verne_ReisOmDeWereld	175	8	10	n	sg	PKM.in	zijn groet
Verne_ReisOmDeWereld	176	3	4	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	176	7	14	n	pl	ORG.com	de verschillende dagbladen van het Vereenigde Koninkrijk
Verne_ReisOmDeWereld	176	17	18	n	pl	PKM.in	gedachten
Verne_ReisOmDeWereld	176	0	19	n	sg	MISC	De zaak waarover men sprak en waarover de verschillende dagbladen van het Vereenigde Koninkrijk zoo ijverig van gedachten wisselden, de zaak, de zaak van Phileas Fogg
Verne_ReisOmDeWereld	177	0	3	n	pl	OBJ	Een lias banknoten, de banknoten, De lias banknoten, der banknoten
Verne_ReisOmDeWereld	177	4	14	n	sg	MISC	de aanzienlijke som van vijf en vijftig duizend pond sterling, de som
Verne_ReisOmDeWereld	177	19	28	n	sg	OBJ	het tafeltje van den eersten boekhouder der engelsche bank
Verne_ReisOmDeWereld	177	22	28	m	sg	PER.misc	den eersten boekhouder der engelsche bank, hem, dien
Verne_ReisOmDeWereld	178	6	7	n	sg	MISC	dat
Verne_ReisOmDeWereld	178	29	31	n	sg	MISC	dat oogenblik
Verne_ReisOmDeWereld	178	31	33	fm	sg	PER.misc	de kassier, den kassier, de kassier
Verne_ReisOmDeWereld	178	36	38	n	sg	OBJ	een quitantie
Verne_ReisOmDeWereld	178	42	43	fm	sg	PER.misc	men, Men
Verne_ReisOmDeWereld	179	27	32	n	sg	PKM.in	de waardigheid van het publiek
Verne_ReisOmDeWereld	179	30	32	fm	sg	PER.misc	het publiek
Verne_ReisOmDeWereld	181	0	2	n	sg	OBJ	Het goud
Verne_ReisOmDeWereld	181	3	5	n	sg	OBJ	het zilver
Verne_ReisOmDeWereld	181	10	11	n	sg	PKM.in	ieders, de eerlijkheid van elken voorbijganger
Verne_ReisOmDeWereld	181	10	12	n	pl	PKM.in	ieders blikken
Verne_ReisOmDeWereld	181	19	21	fm	sg	PER.misc	den eerstkomende
Verne_ReisOmDeWereld	182	0	1	fm	sg	PER.misc	Men
Verne_ReisOmDeWereld	183	0	1	m	sg	PER.misc	Iemand, die, hij, hij, zich, Hij, zijn
Verne_ReisOmDeWereld	183	5	8	n	pl	PKM.in	de engelsche zeden
Verne_ReisOmDeWereld	184	8	11	n	sg	OBJ	een gouden staaf, die, deze staaf, haar, haar, zij
Verne_ReisOmDeWereld	184	22	27	n	sg	OBJ	een tafeltje van den kassier
Verne_ReisOmDeWereld	184	30	32	n	sg	LOC.punt	de zaal
Verne_ReisOmDeWereld	185	11	13	m	sg	PER.misc	zijn buurman, deze
Verne_ReisOmDeWereld	185	16	18	fm	pl	PER.misc	een anderen
Verne_ReisOmDeWereld	185	29	32	n	sg	LOC.lijn	de donkeren gang
Verne_ReisOmDeWereld	186	8	10	n	sg	PKM.in	deze wijze
Verne_ReisOmDeWereld	187	9	12	n	sg	OBJ	de prachtige pendule
Verne_ReisOmDeWereld	187	13	15	n	sg	OBJ	den schoorsteenmantel
Verne_ReisOmDeWereld	187	28	33	n	sg	OBJ	vijf en vijftig duizend pond
Verne_ReisOmDeWereld	188	10	11	fm	pl	PER.misc	politieagenten, detectives, zij, hun, die inspecteurs
Verne_ReisOmDeWereld	188	21	25	n	pl	LOC.punt	de voornaamste havens gezonden
Verne_ReisOmDeWereld	188	27	28	n	sg	LOC.bc	Liverpool
Verne_ReisOmDeWereld	188	29	30	n	sg	LOC.bc	Glasgow
Verne_ReisOmDeWereld	188	31	32	n	sg	LOC.bc	Havre
Verne_ReisOmDeWereld	188	33	34	n	sg	LOC.bc	Suez, Suez, Suez, SUEZ, Suez, Suez, Suez, Suez, deze stad, Suez, Suez, de stad, Suez, Suez, Suez
Verne_ReisOmDeWereld	188	35	36	n	sg	LOC.bc	Brindisi, Brindisi, Brindisi, Brindisi, Brindisi, Brindisi, dat
Verne_ReisOmDeWereld	188	37	38	n	sg	LOC.bc	New-York, New-York, New-York
Verne_ReisOmDeWereld	188	50	57	n	sg	OBJ	hun eene premie van twee duizend pond
Verne_ReisOmDeWereld	188	70	72	n	sg	OBJ	zijn bezit
Verne_ReisOmDeWereld	188	62	74	n	pl	MISC	vijf percent van de som welke nog in zijn bezit werd gevonden
Verne_ReisOmDeWereld	189	10	12	n	sg	MISC	het onderzoek, dat, het onderzoek
Verne_ReisOmDeWereld	189	26	29	n	sg	PKM.in	de meeste nauwlettendheid
Verne_ReisOmDeWereld	189	29	31	fm	pl	PER.misc	alle reizigers, die
Verne_ReisOmDeWereld	190	2	3	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	190	5	8	n	sg	ORG.com	de Morning Chronide
Verne_ReisOmDeWereld	190	10	11	n	sg	PKM.in	reden, reden
Verne_ReisOmDeWereld	190	29	33	n	pl	ORG.misc	der dievengenootschappen in Engeland
Verne_ReisOmDeWereld	191	5	8	m	sg	PER.misc	een welbekend heer, die, dien heer
Verne_ReisOmDeWereld	191	16	18	n	sg	PKM.in	een voornaam
Verne_ReisOmDeWereld	191	22	27	n	sg	LOC.punt	de zaal der uitbetalingen gezien
Verne_ReisOmDeWereld	192	1	4	n	sg	MISC	de ingestelde enquête
Verne_ReisOmDeWereld	192	5	6	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	192	20	26	fm	pl	PER.misc	alle detectives in het geheele Rijk
Verne_ReisOmDeWereld	192	23	26	m	sg	PER.misc	het geheele Rijk
Verne_ReisOmDeWereld	193	0	2	fm	pl	PER.misc	Eenige optimisten
Verne_ReisOmDeWereld	193	12	14	n	sg	MISC	dien grond
Verne_ReisOmDeWereld	194	1	2	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	194	6	8	n	sg	MISC	deze gebeurtenis
Verne_ReisOmDeWereld	194	8	18	n	sg	MISC	het onderwerp van alle gesprekken in Londen en geheel Engeland, hetzelfde onderwerp
Verne_ReisOmDeWereld	195	0	1	fm	sg	PER.misc	Men, men
Verne_ReisOmDeWereld	195	9	12	n	sg	ORG.misc	eenigen hartstocht partij
Verne_ReisOmDeWereld	195	18	22	n	sg	ORG.gov	de politie der hoofdstad, de politie, politie
Verne_ReisOmDeWereld	195	15	27	n	sg	MISC	de waarschijnlijkheid dat de politie der hoofdstad in hare pogingen zou slagen
Verne_ReisOmDeWereld	196	23	27	fm	pl	PER.misc	de onderdirecteuren der bank
Verne_ReisOmDeWereld	197	7	13	n	sg	MISC	den goeden uitslag van het onderzoek
Verne_ReisOmDeWereld	197	16	17	n	sg	PKM.in	oordeel, dat
Verne_ReisOmDeWereld	197	19	22	n	sg	OBJ	de uitgeloofde premie
Verne_ReisOmDeWereld	197	28	36	n	pl	PKM.in	den ijver en het doorzicht van de politie
Verne_ReisOmDeWereld	198	10	12	n	sg	PKM.in	zijn vertrouwen
Verne_ReisOmDeWereld	199	0	2	n	sg	MISC	De strijd
Verne_ReisOmDeWereld	199	7	19	n	sg	OBJ	de whisttafel tusschen de heeren Stuart , Flanagan , Fallentin en Fogg
Verne_ReisOmDeWereld	199	10	19	fm	pl	PER.fic	de heeren Stuart , Flanagan , Fallentin en Fogg, de spelers, wij, heeren, wij, wij, zijn collega's
Verne_ReisOmDeWereld	200	10	12	fm	sg	PER.misc	de robbers, den robber, dezen robber
Verne_ReisOmDeWereld	200	13	16	n	sg	MISC	het afgebroken gesprek, zijn, Het gesprek
Verne_ReisOmDeWereld	200	18	21	n	sg	PKM.in	zijn volle kracht
Verne_ReisOmDeWereld	201	12	14	n	pl	PKM.in	de kansen
Verne_ReisOmDeWereld	202	18	20	n	sg	LOC.punt	een schuilplaats
Verne_ReisOmDeWereld	208	6	8	n	sg	MISC	de stilte
Verne_ReisOmDeWereld	212	4	9	n	sg	PKM.in	dezelfde meening als mijnheer Fogg
Verne_ReisOmDeWereld	212	17	18	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	213	4	6	n	sg	MISC	het geval
Verne_ReisOmDeWereld	213	12	14	n	pl	MISC	de nasporingen
Verne_ReisOmDeWereld	217	11	15	n	sg	PKM.in	een zeer aardige manier
Verne_ReisOmDeWereld	218	1	2	fm	sg	PER.misc	men
Verne_ReisOmDeWereld	220	13	16	n	sg	PKM.in	de sectie Rothal-Allahabad
Verne_ReisOmDeWereld	220	17	20	n	sg	LOC.lijn	den Great-Indian Peninsular-spoorweg
Verne_ReisOmDeWereld	220	28	31	n	sg	PKM.in	de volgende berekening
Verne_ReisOmDeWereld	224	5	7	n	sg	LOC.regio	den Mont-Cenis
Verne_ReisOmDeWereld	225	3	4	n	sg	LOC.lijn	spoorweg
Verne_ReisOmDeWereld	225	5	6	n	sg	OBJ	mailbooten, mailboot, mailboot, mailboot
Verne_ReisOmDeWereld	226	5	6	n	sg	LOC.bc	Bombay, Bombay, Bombay ( Engelsch Indië, Bombay, Bombay
Verne_ReisOmDeWereld	227	5	6	n	sg	LOC.bc	Calcutta, Calcutta
Verne_ReisOmDeWereld	228	5	9	n	sg	LOC.bc	Hongkong ( China ), Hongkong
Verne_ReisOmDeWereld	229	7	10	n	sg	LOC.bc	Yokohama ( Japan, Yokohama
Verne_ReisOmDeWereld	229	9	10	n	sg	LOC.land	Japan
Verne_ReisOmDeWereld	229	19	20	n	sg	LOC.bc	San-Francisco, San-Francisco
Verne_ReisOmDeWereld	229	41	42	n	sg	LOC.lijn	spoorweg
Verne_ReisOmDeWereld	232	13	14	n	sg	PKM.in	onoplettendheid
Verne_ReisOmDeWereld	232	14	17	n	sg	OBJ	een hooge kaart
Verne_ReisOmDeWereld	232	24	27	n	sg	MISC	het slechte weer
Verne_ReisOmDeWereld	232	28	29	n	sg	MISC	tegenwind
Verne_ReisOmDeWereld	232	30	31	n	sg	MISC	schipbreuk
Verne_ReisOmDeWereld	232	32	33	n	sg	MISC	derailleeren
Verne_ReisOmDeWereld	233	16	18	n	sg	PKM.in	het gesprek
Verne_ReisOmDeWereld	234	3	5	fm	pl	PER.misc	de Hindoes
Verne_ReisOmDeWereld	234	6	8	fm	pl	PER.misc	de Indianen, zij
Verne_ReisOmDeWereld	234	8	10	n	pl	OBJ	de rails
Verne_ReisOmDeWereld	234	20	22	n	sg	OBJ	den trein
Verne_ReisOmDeWereld	234	24	26	n	pl	OBJ	de waggons
Verne_ReisOmDeWereld	234	28	30	fm	pl	PER.misc	de reizigers
Verne_ReisOmDeWereld	235	12	14	n	sg	OBJ	zijn spel
Verne_ReisOmDeWereld	235	17	19	n	pl	PKM.in	twee troeven
Verne_ReisOmDeWereld	235	20	22	n	sg	PKM.uit	zijn hand
Verne_ReisOmDeWereld	236	12	14	n	pl	OBJ	de kaarten, de kaarten, de kaarten
Verne_ReisOmDeWereld	237	11	13	n	sg	MISC	de practijk, de practijk
Verne_ReisOmDeWereld	242	1	3	n	sg	LOC.punt	De hemel
