# 2-1
0	De	B-AGENT	2
1	buren	I-AGENT	2
2	vonden	REALIS	-
3	't	O	-
4	niks	O	-
5	leuk	O	-
6	iederen	O	-
7	avond	O	-
8	dat	O	-
9	geloop	O	-
10	op	O	-
11	de	O	-
12	trap	O	-
13	.	O	-

# 12-5
0	Kees	O	-
1	z'n	B-AGENT	3
2	vader	I-AGENT	3
3	begreep	IRREALIS	-
4	er	O	-
5	niks	O	-
6	van	O	-
7	.	O	-

# 12-6
0	Tegenwoordig	O	-
1	groet	REALIS	-
2	-ie	B-AGENT	1,7
3	me	O	-
4	heel	O	-
5	beleefd	O	-
6	en	O	-
7	noemt	REALIS	-
8	me	O	-
9	"	O	-
10	mijnheer	O	-
11	Koekebakker	O	-
12	"	O	-
13	,	O	-
14	omdat	O	-
15	-ie	B-AGENT	22
16	m'n	O	-
17	naam	O	-
18	in	O	-
19	't	O	-
20	Handelsblad	O	-
21	heeft	O	-
22	gezien	REALIS	-
23	.	O	-

# 12-7
0	Bekker	B-AGENT	3
1	had	O	-
2	Kees	B-AGENT	8
3	gezegd	REALIS	-
4	,	O	-
5	hoe	O	-
6	-ie	O	-
7	't	O	-
8	doen	IRREALIS	-
9	moest	O	-
10	.	O	-

# 12-8
0	Ze	-	-
1	hadden	-	-
2	goedkoop	-	-
3	bloemetjesbehangsel	-	-
4	van	-	-
5	3	-	-
6	centen	-	-
7	de	-	-
8	rol	-	-
9	gekocht	-	-
10	en	-	-
11	dat	-	-
12	achterstevoren	-	-
13	tegen	-	-
14	den	-	-
15	muur	-	-
16	geplakt	-	-
17	,	-	-
18	de	-	-
19	effe	-	-
20	groene	-	-
21	achterkant	-	-
22	buiten	-	-
23	.	-	-

# 12-9
0	Bekker	B-AGENT	4
1	had	O	-
2	een	B-PATIENT	4,12
3	spreuk	I-PATIENT	4,12
4	geschreven	REALIS	-
5	met	O	-
6	sier-letters	O	-
7	en	O	-
8	die	O	-
9	aan	O	-
10	den	O	-
11	muur	O	-
12	geplakt	REALIS	-
13	naast	O	-
14	de	O	-
15	deur	O	-
16	.	O	-

# 12-10
0	"	O	-
1	J'ai	O	-
2	attendu	O	-
3	le	O	-
4	Seigneur	O	-
5	avec	O	-
6	une	O	-
7	grande	O	-
8	patience	O	-
9	,	O	-
10	enfin	O	-
11	il	O	-
12	s'est	O	-
13	abaissé	O	-
14	jusqu'à	O	-
15	moi	O	-
16	.	O	-
17	"	O	-

# 13-1
0	Ik	B-AGENT	1
1	weet	IRREALIS	-
2	niet	O	-
3	meer	O	-
4	waar	O	-
5	-ie	B-AGENT	9
6	dat	O	-
7	vandaan	O	-
8	had	O	-
9	gehaald	REALIS	-
10	.	O	-

# 13-2
0	Kees	B-AGENT	4
1	kon	O	-
2	't	O	-
3	niet	O	-
4	lezen	IRREALIS	-
5	.	O	-

# 13-3
0	Maar	O	-
1	Kees	B-AGENT	5
2	had	O	-
3	óók	O	-
4	iets	O	-
5	gedaan	REALIS	-
6	.	O	-

# 13-4
0	Hij	-	-
1	had	-	-
2	een	-	-
3	spa	-	-
4	gemaakt	-	-
5	en	-	-
6	Bekker	-	-
7	had	-	-
8	die	-	-
9	diagonaalsgewijs	-	-
10	aan	-	-
11	den	-	-
12	muur	-	-
13	geprakkizeerd	-	-
14	in	-	-
15	't	-	-
16	aangezicht	-	-
17	van	-	-
18	de	-	-
19	spreuk	-	-
20	.	-	-

# 13-5
0	Het	O	-
1	was	IRREALIS	-
2	eerst	O	-
3	niet	O	-
4	duidelijk	O	-
5	,	O	-
6	wat	O	-
7	dat	O	-
8	moest	O	-
9	beteekenen	REALIS	-
10	,	O	-
11	maar	O	-
12	naderhand	O	-
13	bleek	REALIS	-
14	,	O	-
15	dat	O	-
16	Bekker	B-AGENT	22,38
17	zich	O	-
18	in	O	-
19	zijn	O	-
20	hoofd	O	-
21	had	O	-
22	gehaald	REALIS	-
23	,	O	-
24	dat	O	-
25	-ie	B-AGENT	32
26	metdertijd	O	-
27	op	O	-
28	de	O	-
29	hei	O	-
30	zou	O	-
31	gaan	O	-
32	wonen	IRREALIS	-
33	en	O	-
34	daar	O	-
35	een	B-PATIENT	38
36	brokje	I-PATIENT	38
37	land	I-PATIENT	38
38	bewerken	REALIS	-
39	,	O	-
40	dan	O	-
41	hoefde	IRREALIS	-
42	-ie	B-AGENT	41
43	niet	O	-
44	meer	O	-
45	naar	O	-
46	kantoor	O	-
47	.	O	-

# 13-6
0	Bavink	B-AGENT	1,9
1	vond	REALIS	-
2	dat	O	-
3	een	O	-
4	mooi	O	-
5	idee	O	-
6	,	O	-
7	maar	O	-
8	-ie	O	-
9	was	REALIS	-
10	bang	O	-
11	dat	O	-
12	Lien	B-AGENT	18
13	er	O	-
14	geen	O	-
15	zin	O	-
16	in	O	-
17	zou	O	-
18	hebben	IRREALIS	-
19	en	O	-
20	Hoyer	B-AGENT	21
21	zat	REALIS	-
22	liever	O	-
23	in	O	-
24	de	O	-
25	kroeg	O	-
26	.	O	-

# 14-1
0	Daar	-	-
1	zaten	-	-
2	we	-	-
3	dan	-	-
4	en	-	-
5	lieten	-	-
6	niets	-	-
7	heel	-	-
8	.	-	-

# 14-2
0	Tenminste	O	-
1	niet	O	-
2	veel	O	-
3	.	O	-

# 14-3
0	Ik	-	-
1	herinner	-	-
2	me	-	-
3	,	-	-
4	dat	-	-
5	Zola	-	-
6	en	-	-
7	Jaap	-	-
8	Maris	-	-
9	tamelijk	-	-
10	ongeschonden	-	-
11	bleven	-	-
12	en	-	-
13	misschien	-	-
14	nog	-	-
15	wel	-	-
16	de	-	-
17	een	-	-
18	of	-	-
19	ander	-	-
20	.	-	-

# 14-4
0	Bekker	B-AGENT	1
1	las	REALIS	-
2	uit	O	-
3	Dante	O	-
4	voor	O	-
5	,	O	-
6	de	B-PATIENT	15
7	Prediker	I-PATIENT	15
8	en	O	-
9	't	B-PATIENT	15
10	Hooglied	I-PATIENT	15
11	en	O	-
12	't	B-PATIENT	15
13	boek	I-PATIENT	15
14	Job	I-PATIENT	15
15	kende	REALIS	-
16	-ie	B-AGENT	15
17	uit	O	-
18	z'n	O	-
19	hoofd	O	-
20	.	O	-

# 14-5
0	't	O	-
1	Was	REALIS	-
2	heel	O	-
3	indrukwekkend	O	-
4	.	O	-

# 14-6
0	Van	O	-
1	de	O	-
2	buitenwereld	O	-
3	merkte	IRREALIS	-
4	je	B-AGENT	3
5	niet	O	-
6	veel	O	-
7	op	O	-
8	dat	O	-
9	hok	O	-
10	.	O	-

# 14-7
0	Het	B-AGENT	3
1	eenige	I-AGENT	3
2	raam	I-AGENT	3
3	was	REALIS	-
4	bijna	O	-
5	schouderhoogte	O	-
6	van	O	-
7	den	O	-
8	grond	O	-
9	;	O	-
10	als	O	-
11	je	B-AGENT	14
12	aan	O	-
13	tafel	O	-
14	zat	IRREALIS	-
15	,	O	-
16	zag	IRREALIS	-
17	je	B-AGENT	16
18	niet	O	-
19	veel	O	-
20	meer	O	-
21	dan	O	-
22	een	O	-
23	stuk	O	-
24	lucht	O	-
25	,	O	-
26	waar	O	-
27	langzamerhand	O	-
28	de	B-AGENT	30
29	kleur	I-AGENT	30
30	uitweek	IRREALIS	-
31	,	O	-
32	en	O	-
33	wat	O	-
34	sterren	O	-
35	,	O	-
36	als	O	-
37	't	O	-
38	donker	O	-
39	was	IRREALIS	-
40	.	O	-

# 14-8
0	Schilderen	IRREALIS	-
1	?	O	-

# 14-9
0	Wie	O	-
1	kon	O	-
2	er	O	-
3	nog	O	-
4	schilderen	IRREALIS	-
5	,	O	-
6	als	O	-
7	je	B-AGENT	9
8	Bavink	B-PATIENT	9
9	hoorde	REALIS	-
10	?	O	-

# 14-10
0	Alles	O	-
1	lieten	O	-
2	de	B-AGENT	5
3	lui	I-AGENT	5
4	zich	O	-
5	voorzetten	REALIS	-
6	,	O	-
7	letterlijk	O	-
8	alles	O	-
9	.	O	-

# 14-11
0	Ik	B-AGENT	6
1	moest	O	-
2	maar	O	-
3	eens	O	-
4	een	B-PATIENT	6
5	schilderij	I-PATIENT	6
6	maken	IRREALIS	-
7	.	O	-

# 14-12
0	Dat	O	-
1	was	REALIS	-
2	ik	B-AGENT	1
3	zelf	O	-
4	,	O	-
5	Koekebakker	O	-
6	.	O	-

# 14-13
0	Hij	B-AGENT	3
1	zou	O	-
2	me	O	-
3	zeggen	IRREALIS	-
4	wat	O	-
5	ik	B-AGENT	6
6	doen	IRREALIS	-
7	moest	O	-
8	.	O	-

# 14-14
0	"	-	-
1	Je	-	-
2	schildert	-	-
3	twee	-	-
4	horizontale	-	-
5	banen	-	-
6	,	-	-
7	onder	-	-
8	elkaar	-	-
9	,	-	-
10	even	-	-
11	breed	-	-
12	,	-	-
13	een	-	-
14	blauwe	-	-
15	en	-	-
16	een	-	-
17	goudgele	-	-
18	en	-	-
19	in	-	-
20	't	-	-
21	midden	-	-
22	van	-	-
23	die	-	-
24	blauwe	-	-
25	baan	-	-
26	maak	-	-
27	je	-	-
28	een	-	-
29	ronde	-	-
30	goudgele	-	-
31	vlek	-	-
32	.	-	-

# 14-15
0	En	O	-
1	dan	O	-
2	zetten	REALIS	-
3	we	B-AGENT	2
4	in	O	-
5	den	O	-
6	catalogus	O	-
7	:	O	-
8	No.	B-PATIENT	2
9	666	I-PATIENT	2
10	De	I-PATIENT	2
11	Gedachte	I-PATIENT	2
12	,	I-PATIENT	2
13	schilderij	I-PATIENT	2
14	.	O	-

# 14-16
0	En	-	-
1	dan	-	-
2	zenden	-	-
3	we	-	-
4	't	-	-
5	in	-	-
6	op	-	-
7	mijn	-	-
8	naam	-	-
9	:	-	-
10	Johannes	-	-
11	Bavink	-	-
12	,	-	-
13	2de	-	-
14	Jan	-	-
15	Steenstraat	-	-
16	,	-	-
17	nummer	-	-
18	zooveel	-	-
19	en	-	-
20	we	-	-
21	prijzen	-	-
22	't	-	-
23	voor	-	-
24	f	-	-
25	800	-	-
26	.	-	-

# 14-17
0	Je	B-AGENT	3
1	zult	O	-
2	eens	O	-
3	zien	IRREALIS	-
4	wat	O	-
5	ze	B-AGENT	8
6	er	O	-
7	in	O	-
8	ontdekken	REALIS	-
9	.	O	-

# 14-18
0	Van	O	-
1	alles	O	-
2	,	O	-
3	waar	O	-
4	je	B-AGENT	11
5	zelf	O	-
6	nooit	O	-
7	een	O	-
8	flauw	O	-
9	benul	O	-
10	van	O	-
11	gehad	IRREALIS	-
12	hebt	O	-
13	.	O	-
14	"	O	-

# 15-1
0	Bavink	B-AGENT	1
1	was	REALIS	-
2	toen	O	-
3	nog	O	-
4	erg	O	-
5	jong	O	-
6	.	O	-

# 15-2
0	-	O	-
1	Naderhand	O	-
2	kwam	REALIS	-
3	Lien	B-AGENT	2,7
4	daar	O	-
5	ook	O	-
6	en	O	-
7	zette	REALIS	-
8	thee	O	-
9	.	O	-

# 15-3
0	Eén	-	-
1	keer	-	-
2	heeft	-	-
3	ze	-	-
4	den	-	-
5	grond	-	-
6	geboend	-	-
7	en	-	-
8	alles	-	-
9	afgestoft	-	-
10	;	-	-
11	maar	-	-
12	dat	-	-
13	was	-	-
14	heel	-	-
15	ongezellig	-	-
16	.	-	-

# 15-4
0	Kees	B-AGENT	1
1	kwam	REALIS	-
2	er	O	-
3	door	O	-
4	in	O	-
5	verlegenheid	O	-
6	,	O	-
7	want	O	-
8	tegen	O	-
9	die	O	-
10	juffrouw	O	-
11	had	REALIS	-
12	de	B-AGENT	11
13	ouwe	I-AGENT	11
14	heer	I-AGENT	11
15	bepaald	O	-
16	bezwaar	O	-
17	.	O	-

# 15-5
0	En	O	-
1	Bavink	B-AGENT	2,8,23
2	was	IRREALIS	-
3	niet	O	-
4	zooals	O	-
5	we	B-AGENT	8
6	hem	O	-
7	graag	O	-
8	zagen	REALIS	-
9	,	O	-
10	wanneer	O	-
11	Lien	B-AGENT	14,23
12	er	O	-
13	bij	O	-
14	was	REALIS	-
15	en	O	-
16	had	O	-
17	een	O	-
18	neiging	O	-
19	om	O	-
20	haar	O	-
21	voortdurend	O	-
22	te	O	-
23	knijpen	IRREALIS	-
24	.	O	-

# 15-6
0	Dat	-	-
1	was	-	-
2	hinderlijk	-	-
3	.	-	-

# 15-7
0	Gelukkig	O	-
1	liet	REALIS	-
2	hij	B-AGENT	1
3	haar	O	-
4	al	O	-
5	heel	O	-
6	gauw	O	-
7	weer	O	-
8	thuis	O	-
9	,	O	-
10	omdat	O	-
11	-ie	B-AGENT	12
12	dacht	REALIS	-
13	,	O	-
14	dat	O	-
15	Lien	B-AGENT	18
16	mij	O	-
17	oogjes	O	-
18	gaf	IRREALIS	-
19	.	O	-

# 15-8
0	Bekker	B-AGENT	1,11
1	zei	REALIS	-
2	:	O	-
3	"	O	-
4	Meiden	O	-
5	,	O	-
6	dat	O	-
7	is	IRREALIS	-
8	niks	O	-
9	"	O	-
10	en	O	-
11	rookte	REALIS	-
12	met	O	-
13	bizonder	O	-
14	welbehagen	O	-
15	z'n	B-PATIENT	11
16	steenen	I-PATIENT	11
17	pijpje	I-PATIENT	11
18	toen	O	-
19	ze	B-AGENT	27
20	er	O	-
21	voor	O	-
22	't	O	-
23	eerst	O	-
24	weer	O	-
25	niet	O	-
26	bij	O	-
27	was	IRREALIS	-
28	.	O	-

# 15-9
0	Het	O	-
1	was	REALIS	-
2	dien	O	-
3	avond	O	-
4	ook	O	-
5	heel	O	-
6	genoegelijk	O	-
7	.	O	-

# 15-10
0	Uren	O	-
1	lang	O	-
2	zaten	REALIS	-
3	we	B-AGENT	2
4	in	O	-
5	donker	O	-
6	.	O	-

# 15-11
0	De	B-AGENT	4,7
1	lamp	I-AGENT	4,7
2	was	O	-
3	gaan	O	-
4	zakken	REALIS	-
5	en	O	-
6	daarna	O	-
7	uitgegaan	REALIS	-
8	.	O	-

# 15-12
0	We	B-AGENT	1,3,5
1	bleven	REALIS	-
2	maar	O	-
3	zitten	REALIS	-
4	en	O	-
5	rookten	REALIS	-
6	,	O	-
7	uren	O	-
8	lang	O	-
9	.	O	-

# 15-13
0	Af	O	-
1	en	O	-
2	toe	O	-
3	zei	REALIS	-
4	iemand	O	-
5	eens	O	-
6	wat	O	-
7	.	O	-

# 15-14
0	Bavink	B-AGENT	1
1	vond	REALIS	-
2	schilderen	O	-
3	't	O	-
4	stomste	O	-
5	dat	O	-
6	iemand	O	-
7	doen	O	-
8	kon	REALIS	-
9	.	O	-

# 15-15
0	Kees	B-AGENT	1
1	begreep	IRREALIS	-
2	er	O	-
3	weer	O	-
4	niks	O	-
5	van	O	-
6	.	O	-

# 15-16
0	"	O	-
1	Je	B-AGENT	7
2	moest	O	-
3	zoo	O	-
4	maar	O	-
5	stilletjes	O	-
6	blijven	O	-
7	zitten	IRREALIS	-
8	,	O	-
9	"	O	-
10	zei	REALIS	-
11	Bavink	B-AGENT	10,13
12	en	O	-
13	keek	REALIS	-
14	naar	O	-
15	de	O	-
16	lucht	O	-
17	.	O	-

# 15-17
0	Een	-	-
1	groote	-	-
2	groenachtige	-	-
3	ster	-	-
4	stond	-	-
5	daar	-	-
6	te	-	-
7	donkeren	-	-
8	.	-	-

# 15-18
0	"	-	-
1	Je	-	-
2	moest	-	-
3	zoo	-	-
4	maar	-	-
5	stilletjes	-	-
6	blijven	-	-
7	zitten	-	-
8	te	-	-
9	verlangen	-	-
10	zonder	-	-
11	te	-	-
12	weten	-	-
13	waarnaar	-	-
14	.	-	-
15	"	-	-

# 15-19
0	En	O	-
1	hij	B-AGENT	2
2	stopte	REALIS	-
3	een	B-PATIENT	2
4	versche	I-PATIENT	2
5	pijp	I-PATIENT	2
6	.	O	-

# 16-1
0	III	O	-
1	.	O	-

# 17-1
0	Het	O	-
1	was	REALIS	-
2	een	O	-
3	wonderlijke	O	-
4	tijd	O	-
5	.	O	-

# 17-2
0	Als	O	-
1	ik	B-AGENT	5
2	er	O	-
3	even	O	-
4	over	O	-
5	nadenk	IRREALIS	-
6	,	O	-
7	dan	O	-
8	moet	O	-
9	die	B-AGENT	12,15
10	tijd	I-AGENT	12,15
11	nog	O	-
12	voortduren	IRREALIS	-
13	,	O	-
14	die	O	-
15	duurt	REALIS	-
16	zoolang	O	-
17	er	O	-
18	jongens	B-AGENT	24
19	van	I-AGENT	24
20	negentien	I-AGENT	24
21	,	I-AGENT	24
22	twintig	I-AGENT	24
23	jaar	I-AGENT	24
24	rondloopen	REALIS	-
25	.	O	-

# 17-3
0	Maar	-	-
1	voor	-	-
2	ons	-	-
3	is	-	-
4	hij	-	-
5	lang	-	-
6	voorbij	-	-
7	.	-	-

# 17-4
0	Wij	B-AGENT	1
1	waren	REALIS	-
2	boven	O	-
3	de	O	-
4	wereld	O	-
5	en	O	-
6	de	B-AGENT	8,12
7	wereld	I-AGENT	8,12
8	was	REALIS	-
9	boven	O	-
10	ons	O	-
11	en	O	-
12	drukte	REALIS	-
13	zwaar	O	-
14	op	O	-
15	ons	B-PATIENT	12
16	.	O	-

# 17-5
0	Heel	O	-
1	in	O	-
2	de	O	-
3	diepte	O	-
4	zagen	REALIS	-
5	wij	B-AGENT	4
6	de	B-PATIENT	4
7	wereld	I-PATIENT	4
8	vol	O	-
9	bedrijvigheid	O	-
10	en	O	-
11	verachtten	O	-
12	de	O	-
13	menschen	O	-
14	,	O	-
15	de	B-AGENT	26,29,39
16	gewichtige	I-AGENT	26,29,39
17	heeren	I-AGENT	26,29,39
18	vooral	O	-
19	,	O	-
20	de	O	-
21	heeren	O	-
22	,	O	-
23	die	O	-
24	't	O	-
25	druk	O	-
26	hebben	REALIS	-
27	en	O	-
28	die	O	-
29	denken	REALIS	-
30	dat	O	-
31	zij	O	-
32	't	O	-
33	aardig	O	-
34	ver	O	-
35	in	O	-
36	de	O	-
37	wereld	O	-
38	hebben	O	-
39	gebracht	REALIS	-
40	.	O	-

# 18-1
0	Maar	O	-
1	wij	B-AGENT	2
2	waren	REALIS	-
3	arm	O	-
4	.	O	-

# 18-2
0	Bekker	B-AGENT	12,14,23
1	en	O	-
2	ik	B-AGENT	12,14,23
3	moesten	O	-
4	't	O	-
5	grootste	O	-
6	deel	O	-
7	van	O	-
8	onzen	O	-
9	tijd	O	-
10	op	O	-
11	kantoor	O	-
12	doorbrengen	REALIS	-
13	en	O	-
14	doen	REALIS	-
15	wat	O	-
16	die	B-AGENT	18,29,31,40
17	heeren	I-AGENT	18,29,31,40
18	zeiden	REALIS	-
19	en	O	-
20	hun	O	-
21	domme	O	-
22	opinies	O	-
23	aanhooren	REALIS	-
24	,	O	-
25	als	O	-
26	ze	O	-
27	met	O	-
28	elkaar	O	-
29	spraken	IRREALIS	-
30	en	O	-
31	verdragen	IRREALIS	-
32	,	O	-
33	dat	O	-
34	zij	O	-
35	zichzelf	O	-
36	veel	O	-
37	flinker	O	-
38	en	O	-
39	knapper	O	-
40	vonden	REALIS	-
41	dan	O	-
42	ons	O	-
43	.	O	-

# 18-3
0	En	O	-
1	als	O	-
2	zij	B-AGENT	3
3	vonden	IRREALIS	-
4	,	O	-
5	dat	O	-
6	't	O	-
7	koud	O	-
8	was	IRREALIS	-
9	,	O	-
10	dan	O	-
11	moesten	REALIS	-
12	alle	O	-
13	ramen	O	-
14	dicht	O	-
15	en	O	-
16	's	O	-
17	winters	O	-
18	moest	O	-
19	't	O	-
20	licht	O	-
21	veel	O	-
22	te	O	-
23	vroeg	O	-
24	op	O	-
25	en	O	-
26	de	O	-
27	gordijnen	O	-
28	moesten	REALIS	-
29	neer	O	-
30	,	O	-
31	zoodat	O	-
32	wij	B-AGENT	37
33	de	O	-
34	roode	O	-
35	lucht	O	-
36	niet	O	-
37	zagen	IRREALIS	-
38	en	O	-
39	't	O	-
40	schemeren	O	-
41	in	O	-
42	de	O	-
43	straat	O	-
44	niet	O	-
45	,	O	-
46	en	O	-
47	wij	B-AGENT	51
48	hadden	O	-
49	niets	O	-
50	te	O	-
51	vertellen	IRREALIS	-
52	.	O	-

# 19-1
0	En	O	-
1	wij	B-AGENT	5
2	moesten	O	-
3	in	O	-
4	straten	O	-
5	wonen	REALIS	-
6	,	O	-
7	heel	O	-
8	bekrompen	O	-
9	,	O	-
10	met	O	-
11	uitzicht	O	-
12	op	O	-
13	de	O	-
14	lancaster	O	-
15	gordijnen	O	-
16	van	O	-
17	den	O	-
18	overkant	O	-
19	en	O	-
20	de	O	-
21	balletjesfranje	O	-
22	en	O	-
23	de	O	-
24	aspedistra	O	-
25	in	O	-
26	een	O	-
27	pot	O	-
28	met	O	-
29	een	O	-
30	onbestaanbare	O	-
31	bloem	O	-
32	er	O	-
33	op	O	-
34	.	O	-

# 20-1
0	O	O	-
1	,	O	-
2	wij	B-AGENT	3
3	namen	REALIS	-
4	wraak	O	-
5	,	O	-
6	wij	B-AGENT	7
7	leerden	REALIS	-
8	talen	B-PATIENT	7
9	,	O	-
10	waarvan	O	-
11	zij	B-AGENT	15
12	de	O	-
13	namen	O	-
14	nooit	O	-
15	gehoord	IRREALIS	-
16	hadden	O	-
17	en	O	-
18	wij	B-AGENT	19
19	lazen	REALIS	-
20	boeken	B-PATIENT	19
21	waar	O	-
22	zij	B-AGENT	26
23	niets	O	-
24	van	O	-
25	konden	O	-
26	begrijpen	IRREALIS	-
27	,	O	-
28	wij	B-AGENT	29
29	doorleefden	REALIS	-
30	gevoelens	B-PATIENT	29
31	waarvan	O	-
32	zij	B-AGENT	36
33	het	O	-
34	bestaan	O	-
35	niet	O	-
36	vermoedden	IRREALIS	-
37	.	O	-

# 20-2
0	's	O	-
1	Zondags	O	-
2	liepen	REALIS	-
3	wij	B-AGENT	2
4	uren	O	-
5	en	O	-
6	uren	O	-
7	ver	O	-
8	over	O	-
9	wegen	O	-
10	,	O	-
11	waar	O	-
12	zij	B-AGENT	14
13	nooit	O	-
14	kwamen	IRREALIS	-
15	en	O	-
16	op	O	-
17	kantoor	O	-
18	dachten	REALIS	-
19	wij	B-AGENT	18
20	aan	O	-
21	de	O	-
22	slootjes	O	-
23	en	O	-
24	de	O	-
25	weilanden	O	-
26	,	O	-
27	die	O	-
28	wij	B-AGENT	29
29	gezien	REALIS	-
30	hadden	O	-
31	en	O	-
32	terwijl	O	-
33	de	B-AGENT	36
34	heeren	I-AGENT	36
35	ons	B-AGENT	39
36	bevalen	REALIS	-
37	dingen	B-PATIENT	39
38	te	O	-
39	doen	IRREALIS	-
40	,	O	-
41	waarvan	O	-
42	wij	B-AGENT	46
43	't	O	-
44	nut	O	-
45	niet	O	-
46	begrepen	IRREALIS	-
47	,	O	-
48	dachten	REALIS	-
49	wij	B-AGENT	48
50	eraan	O	-
51	,	O	-
52	hoe	O	-
53	Zondagavond	O	-
54	de	B-AGENT	57
55	zon	I-AGENT	57
56	was	O	-
57	ondergegaan	REALIS	-
58	achter	O	-
59	Abcoû	O	-
60	.	O	-

# 20-3
0	En	O	-
1	hoe	O	-
2	wij	B-AGENT	6
3	woordeloos	O	-
4	't	O	-
5	heelal	O	-
6	doordacht	REALIS	-
7	hadden	O	-
8	,	O	-
9	hoe	O	-
10	God	B-AGENT	19
11	ons	O	-
12	hoofd	O	-
13	,	O	-
14	ons	O	-
15	hart	O	-
16	en	O	-
17	ons	O	-
18	ruggemerg	O	-
19	gevuld	REALIS	-
20	had	O	-
21	en	O	-
22	hoe	O	-
23	mal	O	-
24	zij	B-AGENT	26
25	zouden	O	-
26	kijken	REALIS	-
27	,	O	-
28	als	O	-
29	wij	B-AGENT	33
30	hun	O	-
31	dat	O	-
32	zouden	O	-
33	zeggen	IRREALIS	-
34	.	O	-

# 20-4
0	En	O	-
1	hoe	O	-
2	zij	B-AGENT	27
3	met	O	-
4	al	O	-
5	hun	O	-
6	geld	O	-
7	en	O	-
8	hun	O	-
9	reizen	O	-
10	naar	O	-
11	Zwitserland	O	-
12	en	O	-
13	Italië	O	-
14	en	O	-
15	Godweetwaarheen	O	-
16	en	O	-
17	met	O	-
18	al	O	-
19	hun	O	-
20	knapheid	O	-
21	en	O	-
22	bedrijvigheid	O	-
23	dat	O	-
24	nooit	O	-
25	zouden	O	-
26	kunnen	O	-
27	beleven	IRREALIS	-
28	.	O	-

# 21-1
0	Maar	-	-
1	met	-	-
2	dat	-	-
3	al	-	-
4	hadden	-	-
5	ze	-	-
6	ons	-	-
7	toch	-	-
8	in	-	-
9	hun	-	-
10	macht	-	-
11	,	-	-
12	ze	-	-
13	legden	-	-
14	beslag	-	-
15	op	-	-
16	't	-	-
17	grootste	-	-
18	deel	-	-
19	van	-	-
20	onzen	-	-
21	tijd	-	-
22	,	-	-
23	zij	-	-
24	hielden	-	-
25	ons	-	-
26	uit	-	-
27	de	-	-
28	zon	-	-
29	en	-	-
30	van	-	-
31	de	-	-
32	weilanden	-	-
33	en	-	-
34	den	-	-
35	waterkant	-	-
36	vandaan	-	-
37	.	-	-

# 21-2
0	Ze	B-AGENT	1
1	dwongen	REALIS	-
2	ons	B-AGENT	8
3	voortdurend	O	-
4	onze	B-PATIENT	8
5	gedachten	I-PATIENT	8
6	bezig	O	-
7	te	O	-
8	houden	REALIS	-
9	met	O	-
10	hun	O	-
11	onbegrijpelijke	O	-
12	zaken	O	-
13	.	O	-

# 21-3
0	Maar	O	-
1	dat	O	-
2	ging	REALIS	-
3	zoo	O	-
4	ver	O	-
5	als	O	-
6	't	O	-
7	voeten	O	-
8	had	IRREALIS	-
9	.	O	-

# 21-4
0	En	-	-
1	zij	-	-
2	gaven	-	-
3	ons	-	-
4	standjes	-	-
5	;	-	-
6	niks	-	-
7	waren	-	-
8	wij	-	-
9	op	-	-
10	kantoor	-	-
11	.	-	-

# 21-5
0	"	O	-
1	O	O	-
2	,	O	-
3	Bekker	O	-
4	"	O	-
5	zeiden	REALIS	-
6	ze	B-AGENT	5
7	tegen	O	-
8	elkaar	O	-
9	.	O	-

# 21-6
0	Welopgevoed	O	-
1	waren	REALIS	-
2	de	B-AGENT	1
3	heeren	I-AGENT	1
4	;	O	-
5	de	B-AGENT	9
6	juffrouw	I-AGENT	9
7	van	I-AGENT	9
8	tweehoog	I-AGENT	9
9	zei	REALIS	-
10	:	O	-
11	"	O	-
12	die	O	-
13	halvegare	O	-
14	"	O	-
15	,	O	-
16	daar	O	-
17	waren	REALIS	-
18	de	B-AGENT	17
19	heeren	I-AGENT	17
20	te	O	-
21	welopgevoed	O	-
22	voor	O	-
23	.	O	-

# 21-7
0	En	O	-
1	ze	B-AGENT	2
2	waren	REALIS	-
3	knap	O	-
4	,	O	-
5	veel	O	-
6	knapper	O	-
7	dan	O	-
8	de	O	-
9	juffrouw	O	-
10	van	O	-
11	tweehoog	O	-
12	,	O	-
13	wier	B-AGENT	16
14	man	I-AGENT	16
15	lantaarnopsteker	O	-
16	was	REALIS	-
17	,	O	-
18	een	O	-
19	leuk	O	-
20	vak	O	-
21	,	O	-
22	waar	O	-
23	weinig	O	-
24	geleerdheid	O	-
25	voor	O	-
26	noodig	O	-
27	is	REALIS	-
28	.	O	-

# 21-8
0	M'n	B-AGENT	2
1	baas	I-AGENT	2
2	vroeg	REALIS	-
3	me	O	-
4	of	O	-
5	ik	B-AGENT	8
6	misschien	O	-
7	gedichten	B-PATIENT	8
8	maakte	REALIS	-
9	.	O	-

# 21-9
0	Bekker	-	-
1	vond	-	-
2	dat	-	-
3	zoo'n	-	-
4	man	-	-
5	dat	-	-
6	woord	-	-
7	eigenlijk	-	-
8	niet	-	-
9	mocht	-	-
10	uitspreken	-	-
11	,	-	-
12	dat	-	-
13	moest	-	-
14	niet	-	-
15	mogen	-	-
16	.	-	-

# 21-10
0	"	-	-
1	Wat	-	-
2	zei	-	-
3	je	-	-
4	tegen	-	-
5	hem	-	-
6	?	-	-
7	"	-	-

