# 1-1
25	.	O	-

# 12-6
0	Tot	O	-
1	weerziens	O	-
2	dus	O	-
3	!	O	-

# 13-1
0	Eilieve	O	-
1	,	O	-
2	steek	IRREALIS	-
3	het	O	-
4	bij	O	-
5	u	B-AGENT	2
6	...	O	-

# 13-2
0	't	O	-
1	is	IRREALIS	-
2	een	O	-
3	kleine	O	-
4	moeite	O	-
5	...	O	-
6	het	O	-
7	kan	O	-
8	te-pas	O	-
9	komen	IRREALIS	-
10	...	O	-
11	ei	O	-
12	zie	O	-
13	,	O	-
14	daar	O	-
15	is	REALIS	-
16	het	O	-
17	:	O	-
18	een	O	-
19	adreskaartje	O	-
20	!	O	-

# 13-3
0	Die	-	-
1	Co	-	-
2	ben	-	-
3	ik	-	-
4	,	-	-
5	sedert	-	-
6	de	-	-
7	Meijers	-	-
8	er	-	-
9	uit	-	-
10	zijn	-	-
11	...	-	-
12	de	-	-
13	oude	-	-
14	Last	-	-
15	is	-	-
16	mijn	-	-
17	schoonvader	-	-
18	.	-	-

# 14-1
0	|	O	-
1	|	O	-

# 15-1
0	|	O	-
1	LAST	O	-
2	&	O	-
3	Co	O	-
4	|	O	-

# 16-1
0	|	O	-
1	|	O	-

# 17-1
0	|	O	-
1	MAKELAARS	O	-
2	IN	O	-
3	koffie	O	-
4	|	O	-

# 18-1
0	|	O	-
1	|	O	-

# 19-1
0	|	O	-
1	Lauriergracht	O	-
2	,	O	-
3	N	O	-
4	°	O	-
5	37	O	-
6	|	O	-

# 20-1
0	||	O	-

# 21-1
0	TWEEDE	O	-
1	HOOFDSTUK	O	-

# 22-1
0	Het	B-AGENT	1
1	was	REALIS	-
2	slap	O	-
3	op	O	-
4	de	O	-
5	beurs	O	-
6	,	O	-
7	maar	O	-
8	de	B-AGENT	14
9	voorjaarsveiling	I-AGENT	14
10	zal	O	-
11	't	O	-
12	wel	O	-
13	goed	O	-
14	maken	REALIS	-
15	.	O	-

# 22-2
0	Denk	IRREALIS	-
1	niet	O	-
2	dat	O	-
3	er	O	-
4	niets	O	-
5	bij	O	-
6	ons	B-AGENT	7
7	omgaat	REALIS	-
8	.	O	-

# 22-3
0	Bij	O	-
1	Busselinck	O	-
2	&	O	-
3	Waterman	O	-
4	is	REALIS	-
5	't	O	-
6	nog	O	-
7	slapper	O	-
8	.	O	-

# 22-4
0	Een	O	-
1	vreemde	O	-
2	wereld	O	-
3	!	O	-

# 22-5
0	Men	B-AGENT	1
1	woont	IRREALIS	-
2	zoo	O	-
3	iets	O	-
4	bij	O	-
5	,	O	-
6	als	O	-
7	men	B-AGENT	13
8	zoo'n	O	-
9	twintig	O	-
10	jaren	O	-
11	de	O	-
12	beurs	O	-
13	bezoekt	IRREALIS	-
14	.	O	-

# 22-6
0	Verbeeld	IRREALIS	-
1	u	B-PATIENT	0
2	dat	O	-
3	ze	O	-
4	daar	O	-
5	getracht	REALIS	-
6	hebben	O	-
7	-	O	-
8	Busselinck	B-AGENT	5,18
9	&	I-AGENT	5,18
10	Waterman	I-AGENT	5,18
11	,	O	-
12	meen	REALIS	-
13	ik	B-AGENT	12
14	-	O	-
15	mij	O	-
16	Ludwig	B-PATIENT	18
17	Stern	I-PATIENT	18
18	aftenemen	REALIS	-
19	.	O	-

# 22-7
0	Daar	-	-
1	ik	-	-
2	niet	-	-
3	weet	-	-
4	of	-	-
5	gij	-	-
6	aan	-	-
7	de	-	-
8	beurs	-	-
9	bekend	-	-
10	zijt	-	-
11	,	-	-
12	wil	-	-
13	ik	-	-
14	u	-	-
15	even	-	-
16	zeggen	-	-
17	dat	-	-
18	Stern	-	-
19	een	-	-
20	eerst	-	-
21	huis	-	-
22	is	-	-
23	in	-	-
24	koffie	-	-
25	te	-	-
26	Hamburg	-	-
27	,	-	-
28	dat	-	-
29	altijd	-	-
30	door	-	-
31	Last	-	-
32	&	-	-
33	Co	-	-
34	is	-	-
35	bediend	-	-
36	geworden	-	-
37	.	-	-

# 22-8
0	Heel	O	-
1	toevallig	O	-
2	kwam	REALIS	-
3	ik	B-AGENT	2
4	daar	O	-
5	achter	O	-
6	...	O	-
7	ik	B-AGENT	8
8	meen	REALIS	-
9	achter	O	-
10	de	O	-
11	knoeierij	O	-
12	van	O	-
13	Busselinck	O	-
14	&	O	-
15	Waterman	O	-
16	.	O	-

# 22-9
0	Zij	-	-
1	zouden	-	-
2	een	-	-
3	kwart	-	-
4	procent	-	-
5	van	-	-
6	de	-	-
7	courtage	-	-
8	laten	-	-
9	vallen	-	-
10	-	-	-
11	onderkruipers	-	-
12	zijn	-	-
13	het	-	-
14	,	-	-
15	anders	-	-
16	niet	-	-
17	!	-	-
18	-	-	-
19	en	-	-
20	zie	-	-
21	nu	-	-
22	eens	-	-
23	wat	-	-
24	ik	-	-
25	gedaan	-	-
26	heb	-	-
27	om	-	-
28	dien	-	-
29	slag	-	-
30	afteweren	-	-
31	.	-	-

# 22-10
0	Een	-	-
1	ander	-	-
2	in	-	-
3	mijn	-	-
4	plaats	-	-
5	had	-	-
6	misschien	-	-
7	aan	-	-
8	Ludwig	-	-
9	Stern	-	-
10	geschreven	-	-
11	dat	-	-
12	hij	-	-
13	ook	-	-
14	wat	-	-
15	zou	-	-
16	laten	-	-
17	vallen	-	-
18	,	-	-
19	dat	-	-
20	hij	-	-
21	hoopte	-	-
22	op	-	-
23	konsideratie	-	-
24	om	-	-
25	de	-	-
26	langdurige	-	-
27	diensten	-	-
28	van	-	-
29	Last	-	-
30	&	-	-
31	Co	-	-
32	...	-	-
33	ik	-	-
34	heb	-	-
35	uitgerekend	-	-
36	dat	-	-
37	de	-	-
38	firma	-	-
39	,	-	-
40	sedert	-	-
41	ruim	-	-
42	vijftig	-	-
43	jaren	-	-
44	,	-	-
45	vier	-	-
46	ton	-	-
47	aan	-	-
48	Stern	-	-
49	verdiend	-	-
50	heeft	-	-
51	.	-	-

# 22-11
0	Die	B-AGENT	2
1	konnexie	I-AGENT	2
2	dateert	REALIS	-
3	van	O	-
4	't	O	-
5	kontinentaal	O	-
6	stelsel	O	-
7	,	O	-
8	toen	O	-
9	wij	B-AGENT	12
10	dekoloniale	B-PATIENT	12
11	waren	I-PATIENT	12
12	insmokkelden	REALIS	-
13	van	O	-
14	Helgoland	O	-
15	.	O	-

# 22-12
0	Ja	O	-
1	,	O	-
2	wie	O	-
3	weet	IRREALIS	-
4	wat	O	-
5	'n	B-AGENT	10
6	ander	I-AGENT	10
7	al	O	-
8	zoo	O	-
9	zou	O	-
10	geschreven	IRREALIS	-
11	hebben	O	-
12	.	O	-

# 22-13
0	Maar	O	-
1	neen	O	-
2	,	O	-
3	onderkruipen	IRREALIS	-
4	doe	O	-
5	ik	B-AGENT	3
6	niet	O	-
7	.	O	-

# 22-14
0	Ik	B-AGENT	4,13,16
1	ben	O	-
2	naar	O	-
3	Polen	O	-
4	gegaan	REALIS	-
5	(	O	-
6	2	O	-
7	)	O	-
8	liet	O	-
9	me	O	-
10	pen	O	-
11	en	O	-
12	papier	O	-
13	geven	REALIS	-
14	,	O	-
15	en	O	-
16	schreef	REALIS	-
17	:	O	-

# 23-1
0	Dat	O	-
1	de	O	-
2	groote	O	-
3	uitbreiding	O	-
4	die	O	-
5	onze	B-AGENT	10
6	zaken	I-AGENT	10
7	den	O	-
8	laatsten	O	-
9	tijd	O	-
10	genomen	REALIS	-
11	hadden	O	-
12	,	O	-
13	vooral	O	-
14	door	O	-
15	de	O	-
16	vele	O	-
17	geëerde	O	-
18	orders	O	-
19	uit	O	-
20	Noord-Duitschland	O	-
21	...	O	-

# 23-2
0	't	O	-
1	Is	REALIS	-
2	de	O	-
3	zuivere	O	-
4	waarheid	O	-
5	!	O	-

# 24-1
0	...	O	-
1	dat	O	-
2	die	B-PATIENT	10
3	uitbreiding	I-PATIENT	10
4	eenige	O	-
5	vermeerdering	O	-
6	van	O	-
7	ons	O	-
8	personeel	O	-
9	noodzakelijk	O	-
10	maakte	REALIS	-
11	.	O	-

# 25-1
0	't	O	-
1	Is	REALIS	-
2	de	O	-
3	waarheid	O	-
4	!	O	-

# 25-2
0	Gister-avend	O	-
1	nog	O	-
2	was	REALIS	-
3	de	B-AGENT	2,15
4	boekhouder	I-AGENT	2,15
5	na	O	-
6	elven	O	-
7	op	O	-
8	't	O	-
9	kantoor	O	-
10	,	O	-
11	om	O	-
12	zijn	O	-
13	bril	O	-
14	te	O	-
15	zoeken	REALIS	-
16	.	O	-

# 26-1
0	Dat	O	-
1	vooral	O	-
2	zich	O	-
3	de	B-AGENT	6
4	behoefte	I-AGENT	6
5	deed	O	-
6	gevoelen	REALIS	-
7	aan	O	-
8	fatsoenlijke	O	-
9	,	O	-
10	welopgevoede	O	-
11	jongelieden	O	-
12	,	O	-
13	voor	O	-
14	de	O	-
15	korrespondentie	O	-
16	in	O	-
17	het	O	-
18	duitsch	O	-
19	.	O	-

# 26-2
0	Dat	O	-
1	wel-is-waar	O	-
2	veel	O	-
3	duitsche	B-AGENT	8,14
4	jongelingen	I-AGENT	8,14
5	,	O	-
6	in	O	-
7	Amsterdam	O	-
8	aanwezig	REALIS	-
9	,	O	-
10	hiertoe	O	-
11	de	O	-
12	vereischte	O	-
13	bekwaamheden	O	-
14	bezaten	REALIS	-
15	,	O	-
16	maar	O	-
17	dat	O	-
18	een	B-AGENT	22
19	huis	I-AGENT	22
20	dat	O	-
21	zich	O	-
22	respekteert	REALIS	-
23	...	O	-

# 27-1
0	't	O	-
1	Is	IRREALIS	-
2	de	O	-
3	zuivere	O	-
4	waarheid	O	-
5	!	O	-

# 28-1
0	...	-	-
1	bij	-	-
2	de	-	-
3	toenemende	-	-
4	ligtzinnigheid	-	-
5	en	-	-
6	onzedelijkheid	-	-
7	onder	-	-
8	de	-	-
9	jeugd	-	-
10	,	-	-
11	bij	-	-
12	het	-	-
13	dagelijks	-	-
14	aangroeien	-	-
15	van	-	-
16	het	-	-
17	getal	-	-
18	fortuinzoekers	-	-
19	,	-	-
20	en	-	-
21	met	-	-
22	het	-	-
23	oog	-	-
24	op	-	-
25	de	-	-
26	noodzakelijkheid	-	-
27	om	-	-
28	soliditeit	-	-
29	van	-	-
30	gedrag	-	-
31	,	-	-
32	hand-aan-hand	-	-
33	te	-	-
34	doen	-	-
35	gaan	-	-
36	met	-	-
37	soliditeit	-	-
38	in	-	-
39	de	-	-
40	uitvoering	-	-
41	,	-	-
42	van	-	-
43	de	-	-
44	gegeven	-	-
45	orders	-	-
46	...	-	-

# 28-2
0	't	O	-
1	Is	REALIS	-
2	,	O	-
3	waarachtig	O	-
4	,	O	-
5	alles	O	-
6	de	O	-
7	zuivere	O	-
8	waarheid	O	-
9	!	O	-

# 29-1
0	...	O	-
1	dat	O	-
2	zulk	O	-
3	een	O	-
4	huis	O	-
5	-	O	-
6	ik	B-AGENT	7
7	bedoel	REALIS	-
8	Last	B-PATIENT	7
9	&	I-PATIENT	7
10	Co	I-PATIENT	7
11	,	O	-
12	makelaars	O	-
13	in	O	-
14	koffie	O	-
15	,	O	-
16	Lauriergracht	O	-
17	N	O	-
18	°	O	-

# 29-2
0	37	O	-
1	-	O	-
2	niet	O	-
3	omzichtig	O	-
4	genoeg	O	-
5	wezen	REALIS	-
6	kon	O	-
7	met	O	-
8	het	O	-
9	engageeren	O	-
10	van	O	-
11	sujetten	O	-
12	.	O	-

# 30-1
0	Dit	O	-
1	alles	O	-
2	is	REALIS	-
3	de	O	-
4	zuivere	O	-
5	waarheid	O	-
6	,	O	-
7	lezer	O	-
8	!	O	-

# 30-2
0	Weet	IRREALIS	-
1	ge	B-AGENT	0
2	wel	O	-
3	,	O	-
4	dat	O	-
5	de	B-AGENT	16,18
6	jonge	I-AGENT	16,18
7	Duitscher	I-AGENT	16,18
8	,	O	-
9	die	O	-
10	op	O	-
11	de	O	-
12	beurs	O	-
13	bij	O	-
14	pilaar	O	-
15	17	O	-
16	stond	REALIS	-
17	,	O	-
18	weggeloopen	REALIS	-
19	is	O	-
20	met	O	-
21	de	O	-
22	dochter	O	-
23	van	O	-
24	Busselinck	O	-
25	&	O	-
26	Waterman	O	-
27	?	O	-

# 30-3
0	Onze	B-AGENT	2
1	Marie	I-AGENT	2
2	wordt	REALIS	-
3	ook	O	-
4	al	O	-
5	dertien	O	-
6	in	O	-
7	September	O	-
8	.	O	-

# 31-1
0	...	O	-
1	dat	O	-
2	ik	B-AGENT	6,12
3	de	O	-
4	eer	O	-
5	had	O	-
6	gehad	REALIS	-
7	van	O	-
8	den	B-PATIENT	12
9	heer	I-PATIENT	12
10	Saffeler	I-PATIENT	12
11	te	O	-
12	vernemen	REALIS	-
13	-	O	-
14	Saffeler	B-AGENT	15
15	reist	REALIS	-
16	voor	O	-
17	Stern	O	-
18	-	O	-
19	dat	O	-
20	de	O	-
21	geachte	O	-
22	chef	O	-
23	der	O	-
24	firma	O	-
25	,	O	-
26	de	B-AGENT	33
27	heer	I-AGENT	33
28	Ludwig	I-AGENT	33
29	Stern	I-AGENT	33
30	,	O	-
31	een	O	-
32	zoon	O	-
33	had	REALIS	-
34	,	O	-
35	den	B-AGENT	54
36	heer	I-AGENT	54
37	Ernest	I-AGENT	54
38	Stern	I-AGENT	54
39	,	O	-
40	die	O	-
41	ter	O	-
42	volmaking	O	-
43	zijner	O	-
44	kommercieele	O	-
45	kennis	O	-
46	,	O	-
47	eenigen	O	-
48	tijd	O	-
49	in	O	-
50	een	O	-
51	hollandsch	O	-
52	huis	O	-
53	wenschte	O	-
54	geëmploieerd	REALIS	-
55	te	O	-
56	zijn	O	-
57	.	O	-

# 31-2
0	Dat	-	-
1	ik	-	-
2	met	-	-
3	het	-	-
4	oog	-	-
5	op	-	-
6	...	-	-

# 32-1
0	Hier	-	-
1	herhaalde	-	-
2	ik	-	-
3	weer	-	-
4	al	-	-
5	die	-	-
6	onzedelijkheid	-	-
7	,	-	-
8	en	-	-
9	vertelde	-	-
10	de	-	-
11	geschiedenis	-	-
12	der	-	-
13	dochter	-	-
14	van	-	-
15	Busselinck	-	-
16	&	-	-
17	Waterman	-	-
18	.	-	-

# 32-2
0	Niet	O	-
1	om	O	-
2	iemand	O	-
3	zwart	O	-
4	te	O	-
5	maken	IRREALIS	-
6	...	O	-
7	neen	O	-
8	,	O	-
9	bekladden	O	-
10	ligt	IRREALIS	-
11	nu	O	-
12	juist	O	-
13	heelemaal	O	-
14	niet	O	-
15	in	O	-
16	mijn	O	-
17	manier	O	-
18	!	O	-

# 32-3
0	Maar	O	-
1	...	O	-
2	het	O	-
3	kan	O	-
4	nooit	O	-
5	kwaad	O	-
6	dat	O	-
7	ze	B-AGENT	9
8	't	O	-
9	weten	IRREALIS	-
10	,	O	-
11	dunkt	REALIS	-
12	me	O	-
13	.	O	-

# 33-1
0	...	O	-
1	dat	O	-
2	ik	B-AGENT	10
3	met	O	-
4	het	O	-
5	oog	O	-
6	dáárop	O	-
7	,	O	-
8	niets	O	-
9	liever	O	-
10	wenschte	REALIS	-
11	dan	O	-
12	den	B-PATIENT	16
13	heer	I-PATIENT	16
14	Ernest	I-PATIENT	16
15	Stern	I-PATIENT	16
16	belast	REALIS	-
17	te	O	-
18	zien	O	-
19	met	O	-
20	de	O	-
21	duitsche	O	-
22	korrespondentie	O	-
23	van	O	-
24	ons	O	-
25	huis	O	-
26	.	O	-

# 34-1
0	Uit	-	-
1	kiesheid	-	-
2	vermeed	-	-
3	ik	-	-
4	alle	-	-
5	toespeling	-	-
6	op	-	-
7	honorarium	-	-
8	of	-	-
9	salaris	-	-
10	.	-	-

# 34-2
0	Maar	O	-
1	ik	B-AGENT	2
2	voegde	REALIS	-
3	er	O	-
4	bij	O	-
5	:	O	-

# 35-1
0	Dat	-	-
1	,	-	-
2	indien	-	-
3	de	-	-
4	heer	-	-
5	Ernest	-	-
6	Stern	-	-
7	het	-	-
8	verblijf	-	-
9	ten	-	-
10	onzen	-	-
11	huize	-	-
12	-	-	-
13	Lauriergracht	-	-
14	N	-	-
15	°	-	-
16	37	-	-
17	-	-	-
18	wilde	-	-
19	voor	-	-
20	lief	-	-
21	nemen	-	-
22	,	-	-
23	mijn	-	-
24	vrouw	-	-
25	zich	-	-
26	bereid	-	-
27	verklaarde	-	-
28	als	-	-
29	een	-	-
30	moeder	-	-
31	voor	-	-
32	hem	-	-
33	te	-	-
34	zorgen	-	-
35	,	-	-
36	en	-	-
37	dat	-	-
38	zijn	-	-
39	linnengoed	-	-
40	in	-	-
41	huis	-	-
42	zou	-	-
43	versteld	-	-
44	worden	-	-
45	.	-	-

# 36-1
0	Dit	B-AGENT	1
1	is	REALIS	-
2	de	O	-
3	zuivere	O	-
4	waarheid	O	-
5	,	O	-
6	want	O	-
7	Marie	B-AGENT	8,10
8	stopt	REALIS	-
9	en	O	-
10	maast	REALIS	-
11	heel	O	-
12	lief	O	-
13	.	O	-

# 36-2
0	En	O	-
1	ten-slotte	O	-
2	:	O	-

# 37-1
0	Dat	O	-
1	bij	O	-
2	ons	O	-
3	de	B-AGENT	5
4	Heer	I-AGENT	5
5	gediend	REALIS	-
6	werd	O	-
7	.	O	-
8	(	O	-
9	3	O	-
10	)	O	-

# 38-1
0	Die	-	-
1	kan	-	-
2	hij	-	-
3	in	-	-
4	zijn	-	-
5	zak	-	-
6	steken	-	-
7	,	-	-
8	want	-	-
9	de	-	-
10	Sterns	-	-
11	zijn	-	-
12	Luthersch	-	-
13	.	-	-

# 38-2
0	En	O	-
1	ik	B-AGENT	2
2	verzond	REALIS	-
3	mijn	B-PATIENT	2
4	brief	I-PATIENT	2
5	.	O	-

# 38-3
0	Ge	B-AGENT	1
1	begrijpt	IRREALIS	-
2	dat	O	-
3	de	B-AGENT	13
4	oude	I-AGENT	13
5	Stern	I-AGENT	13
6	niet	O	-
7	goedschiks	O	-
8	bij	O	-
9	Busselinck	B-PATIENT	13
10	&	I-PATIENT	13
11	Waterman	I-PATIENT	13
12	kan	O	-
13	overgaan	IRREALIS	-
14	,	O	-
15	als	O	-
16	de	B-AGENT	23
17	jonge	I-AGENT	23
18	bij	O	-
19	ons	O	-
20	aan	O	-
21	't	O	-
22	kantoor	O	-
23	is	REALIS	-
24	.	O	-

# 38-4
0	Ik	B-AGENT	1
1	ben	REALIS	-
2	zeer	O	-
3	benieuwd	O	-
4	naar	O	-
5	het	O	-
6	antwoord	O	-
7	.	O	-

# 39-1
0	Om	O	-
1	nu	O	-
2	terug	O	-
3	te	O	-
4	komen	REALIS	-
5	op	O	-
6	mijn	O	-
7	boek	O	-
8	.	O	-

# 39-2
0	Voor	O	-
1	eenigen	O	-
2	tijd	O	-
3	kom	REALIS	-
4	ik	B-AGENT	3,14
5	's	O	-
6	avends	O	-
7	door	O	-
8	de	B-PATIENT	3
9	Kalverstraat	I-PATIENT	3
10	,	O	-
11	en	O	-
12	bleef	O	-
13	staan	O	-
14	kijken	REALIS	-
15	naar	O	-
16	den	O	-
17	winkel	O	-
18	van	O	-
19	een	B-AGENT	24
20	kruienier	I-AGENT	24
21	,	O	-
22	die	O	-
23	zich	O	-
24	bezighield	REALIS	-
25	met	O	-
26	het	O	-
27	sorteeren	O	-
28	van	O	-
29	een	O	-
30	partijtje	O	-
31	Java	B-AGENT	48
32	,	O	-
33	ordinair	O	-
34	,	O	-
35	mooi-geel	O	-
36	,	O	-
37	Cheribonaard	O	-
38	,	O	-
39	iets	O	-
40	gebroken	O	-
41	,	O	-
42	met	O	-
43	veegsel	O	-
44	,	O	-
45	dat	O	-
46	me	O	-
47	zeer	O	-
48	interesseerde	REALIS	-
49	,	O	-
50	want	O	-
51	ik	B-AGENT	52
52	let	REALIS	-
53	altijd	O	-
54	op	O	-
55	alles	O	-
56	.	O	-

# 39-3
0	Daar	O	-
1	viel	REALIS	-
2	mij	B-AGENT	1
3	op-eenmaal	O	-
4	een	B-AGENT	15
5	heer	I-AGENT	15
6	in	O	-
7	't	O	-
8	oog	O	-
9	,	O	-
10	die	O	-
11	daarnaast	O	-
12	voor	O	-
13	een	O	-
14	boekwinkel	O	-
15	stond	REALIS	-
16	en	O	-
17	me	B-AGENT	19
18	bekend	O	-
19	voorkwam	REALIS	-
20	.	O	-

# 39-4
0	Hij	-	-
1	scheen	-	-
2	ook	-	-
3	mij	-	-
4	te	-	-
5	herkennen	-	-
6	,	-	-
7	want	-	-
8	onze	-	-
9	blikken	-	-
10	ontmoetten	-	-
11	elkander	-	-
12	gedurig	-	-
13	.	-	-

# 39-5
0	Ik	B-AGENT	2
1	moet	O	-
2	betuigen	IRREALIS	-
3	dat	O	-
4	ik	B-AGENT	7,14
5	te	O	-
6	verdiept	O	-
7	was	REALIS	-
8	in	O	-
9	't	O	-
10	veegsel	O	-
11	,	O	-
12	om	O	-
13	terstond	O	-
14	optemerken	REALIS	-
15	,	O	-
16	wat	O	-
17	ik	B-AGENT	20
18	namelijk	O	-
19	later	O	-
20	zag	REALIS	-
21	,	O	-
22	dat	O	-
23	hij	B-AGENT	29
24	vrij	O	-
25	kaal	O	-
26	in	O	-
27	de	B-PATIENT	29
28	kleeren	I-PATIENT	29
29	stak	REALIS	-
30	.	O	-

# 39-6
0	Anders	-	-
1	had	-	-
2	ik	-	-
3	de	-	-
4	zaak	-	-
5	daarbij	-	-
6	gelaten	-	-
7	.	-	-

# 39-7
0	Maar	O	-
1	op-eens	O	-
2	schoot	REALIS	-
3	mij	B-AGENT	2
4	de	O	-
5	gedachte	O	-
6	in	O	-
7	,	O	-
8	dat	O	-
9	hij	B-AGENT	12
10	misschien	O	-
11	reiziger	O	-
12	was	IRREALIS	-
13	van	O	-
14	een	B-AGENT	22
15	duitsch	I-AGENT	22
16	huis	I-AGENT	22
17	,	O	-
18	die	O	-
19	een	O	-
20	solieden	O	-
21	makelaar	O	-
22	zocht	REALIS	-
23	.	O	-

# 39-8
0	Hij	B-AGENT	1
1	had	REALIS	-
2	dan	O	-
3	ook	O	-
4	wel	O	-
5	iets	O	-
6	van	O	-
7	een	O	-
8	Duitscher	O	-
9	,	O	-
10	en	O	-
11	van	O	-
12	een	O	-
13	reiziger	O	-
14	ook	O	-
15	.	O	-

# 39-9
0	Hij	B-AGENT	1,5
1	was	REALIS	-
2	zeer	O	-
3	blond	O	-
4	,	O	-
5	had	REALIS	-
6	blauwe	O	-
7	oogen	O	-
8	,	O	-
9	en	O	-
10	in	O	-
11	houding	O	-
12	en	O	-
13	kleeding	O	-
14	iets	O	-
15	dat	O	-
16	den	B-PATIENT	18
17	vreemdeling	I-PATIENT	18
18	verraadde	REALIS	-
19	.	O	-

# 39-10
0	In-plaats	O	-
1	van	O	-
2	een	O	-
3	behoorlijken	O	-
4	winterjas	O	-
5	,	O	-
6	hing	REALIS	-
7	hem	O	-
8	een	B-AGENT	6
9	soort	I-AGENT	6
10	van	I-AGENT	6
11	sjaal	I-AGENT	6
12	over	O	-
13	den	O	-
14	schouder	O	-
15	-	O	-
16	Frits	B-AGENT	17
17	zegt	REALIS	-
18	"	O	-
19	shawl	O	-
20	"	O	-
21	maar	O	-
22	dit	O	-
23	doe	REALIS	-
24	ik	B-AGENT	23
25	niet	O	-
26	-	O	-
27	alsof	O	-
28	hij	B-AGENT	33
29	zoo	O	-
30	van	O	-
31	de	O	-
32	reis	O	-
33	kwam	REALIS	-
34	.	O	-

# 39-11
0	Ik	-	-
1	meende	-	-
2	een	-	-
3	klant	-	-
4	te	-	-
5	zien	-	-
6	,	-	-
7	en	-	-
8	gaf	-	-
9	hem	-	-
10	een	-	-
11	adreskaartje	-	-
12	:	-	-
13	Last	-	-
14	&	-	-
15	Co	-	-
16	,	-	-
17	makelaars	-	-
18	in	-	-
19	koffie	-	-
20	,	-	-
21	Lauriergracht	-	-
22	N	-	-
23	°	-	-
24	37	-	-
25	.	-	-

# 39-12
0	Hij	-	-
1	hield	-	-
2	het	-	-
3	bij	-	-
4	de	-	-
5	gasvlam	-	-
6	,	-	-
7	en	-	-
8	zeide	-	-
9	:	-	-
10	"	-	-
11	ik	-	-
12	dank	-	-
13	u	-	-
14	,	-	-
15	maar	-	-
16	ik	-	-
17	heb	-	-
18	me	-	-
19	vergist	-	-
20	.	-	-

# 39-13
0	Ik	B-AGENT	1,5,12
1	dacht	REALIS	-
2	het	O	-
3	genoegen	O	-
4	te	O	-
5	hebben	IRREALIS	-
6	een	O	-
7	ouden	O	-
8	schoolkameraad	O	-
9	voor	O	-
10	me	O	-
11	te	O	-
12	zien	IRREALIS	-
13	,	O	-
14	maar	O	-
15	...	O	-

# 39-14
0	Last	O	-
1	?	O	-

# 39-15
0	Dit	O	-
1	is	IRREALIS	-
2	de	O	-
3	naam	O	-
4	niet	O	-
5	.	O	-
6	"	O	-

# 40-1
0	-	O	-
1	Pardon	O	-
2	,	O	-
3	zei	REALIS	-
4	ik	B-AGENT	3
5	-	O	-
6	want	O	-
7	ik	B-AGENT	8
8	ben	REALIS	-
9	altijd	O	-
10	beleefd	O	-
11	-	O	-
12	ik	B-AGENT	13
13	ben	REALIS	-
14	m'nheer	O	-
15	Droogstoppel	O	-
16	,	O	-
17	Batavus	O	-
18	Droogstoppel	O	-
19	.	O	-

# 40-2
0	Last	-	-
1	en	-	-
2	Co	-	-
3	is	-	-
4	de	-	-
5	firma	-	-
6	,	-	-
7	makelaars	-	-
8	in	-	-
9	koffie	-	-
10	,	-	-
11	Lauriergr	-	-
12	...	-	-

# 41-1
0	-	O	-
1	Wel	O	-
2	,	O	-
3	Droogstoppel	O	-
4	,	O	-
5	kent	IRREALIS	-
6	ge	B-AGENT	5
7	mij	O	-
8	niet	O	-
9	meer	O	-
10	?	O	-

# 41-2
0	Zie	IRREALIS	-
1	mij	O	-
2	eens	O	-
3	goed	O	-
4	aan	O	-
5	.	O	-

# 41-3
0	Hoe	O	-
1	meer	O	-
2	ik	B-AGENT	4
3	hem	O	-
4	aanzag	REALIS	-
5	,	O	-
6	hoe	O	-
7	meer	O	-
8	ik	B-AGENT	10,13,15
9	mij	O	-
10	herinnerde	REALIS	-
11	hem	O	-
12	meer	O	-
13	gezien	REALIS	-
14	te	O	-
15	hebben	REALIS	-
16	.	O	-

# 41-4
0	Maar	O	-
1	,	O	-
2	zonderling	O	-
3	,	O	-
4	zijn	B-AGENT	6
5	gelaat	I-AGENT	6
6	deed	REALIS	-
7	mij	O	-
8	de	O	-
9	uitwerking	O	-
10	alsof	O	-
11	ik	B-AGENT	14
12	vreemde	O	-
13	parfumerien	O	-
14	rook	IRREALIS	-
15	.	O	-

# 41-5
0	Lach	IRREALIS	-
1	hier	O	-
2	niet	O	-
3	om	O	-
4	,	O	-
5	lezer	B-AGENT	0,10
6	,	O	-
7	straks	O	-
8	zult	O	-
9	ge	O	-
10	zien	IRREALIS	-
11	hoe	O	-
12	dit	O	-
13	kwam	IRREALIS	-
14	.	O	-

# 41-6
0	Ik	B-AGENT	1
1	ben	REALIS	-
2	verzekerd	O	-
3	dat	O	-
4	hij	B-AGENT	10
5	geen	O	-
6	drup	O	-
7	reukwerk	O	-
8	bij	O	-
9	zich	O	-
10	droeg	IRREALIS	-
11	,	O	-
12	en	O	-
13	toch	O	-
14	rook	REALIS	-
15	ik	B-AGENT	14,25
16	iets	O	-
17	aangenaams	O	-
18	,	O	-
19	iets	O	-
20	sterks	O	-
21	,	O	-
22	iets	O	-
23	wat	O	-
24	me	O	-
25	herinnerde	REALIS	-
26	aan	O	-
27	...	O	-
28	daar	O	-
29	had	REALIS	-
30	ik	B-AGENT	29
31	het	O	-
32	!	O	-

# 42-1
0	-	O	-
1	Zijt	IRREALIS	-
2	gij	B-AGENT	1,14
3	het	O	-
4	,	O	-
5	riep	REALIS	-
6	ik	B-AGENT	5,14
